early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,78.34,82.0,early_transition,61.8,bullish_above_signal_proxy,100.0,55.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
1345,HLLY,HOLLEY INC,RUSSELL2000,Consumer Discretionary,37.1,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.5,43.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1346,PII,POLARIS INC,RUSSELL2000,Consumer Discretionary,37.1,35.0,mixed_sideways,25.0,bearish_proxy,46.1,43.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1347,RAMP,LIVERAMP HOLDINGS INC,RUSSELL2000,Information Technology,37.1,72.0,confirmed_bullish_trend,22.75,bearish_proxy,46.07,43.46,10.52,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1348,RNGR,RANGER ENERGY SERVICES INC CLASS A,RUSSELL2000,Energy,37.09,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.46,43.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1349,IMMR,IMMERSION CORP,NASDAQ+RUSSELL2000,Information Technology,37.08,35.0,mixed_sideways,25.0,bearish_proxy,46.04,43.46,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1350,GPOR,GULFPORT ENERGY CORP,RUSSELL2000,Energy,37.06,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.36,43.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1351,ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,NASDAQ+RUSSELL2000,Health Care,37.01,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.75,44.2,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1352,MUX,MCEWEN INC,RUSSELL2000,Materials,37.01,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.23,43.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1353,TRNS,TRANSCAT INC,NASDAQ+RUSSELL2000,Industrials,37.0,35.0,mixed_sideways,25.0,bearish_proxy,45.78,43.41,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1354,RSVR,RESERVOIR MEDIA INC,NASDAQ+RUSSELL2000,Communication,36.99,35.0,mixed_sideways,25.0,bearish_proxy,45.75,43.4,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1355,KLIC,KULICKE AND SOFFA INDUSTRIES INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,36.98,35.0,mixed_sideways,25.0,bearish_proxy,45.74,43.4,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1356,CODI,COMPASS DIVERSIFIED,RUSSELL2000,Financials,36.98,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.12,43.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1357,MUR,MURPHY OIL CORP,RUSSELL2000,Energy,36.98,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,28.46,39.94,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1358,SRI,STONERIDGE INC,RUSSELL2000,Consumer Discretionary,36.96,35.0,mixed_sideways,25.0,bearish_proxy,45.68,43.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1359,NKSH,NATIONAL BANKSHARES INC,NASDAQ+RUSSELL2000,Financials,36.95,35.0,mixed_sideways,25.0,bearish_proxy,45.63,43.38,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1360,OPK,OPKO HEALTH INC,NASDAQ+RUSSELL2000,Health Care,36.93,35.0,mixed_sideways,25.0,bearish_proxy,45.13,44.28,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1361,SAMG,SILVERCREST ASSET MANAGEMENT GROUP,NASDAQ+RUSSELL2000,Financials,36.9,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.89,43.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1362,EGY,VAALCO ENERGY INC,RUSSELL2000,Energy,36.89,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.87,43.22,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1363,ACCO,ACCO BRANDS CORP,RUSSELL2000,Industrials,36.87,35.0,mixed_sideways,25.0,bearish_proxy,45.41,43.33,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1364,STNG,SCORPIO TANKERS INC,RUSSELL2000,Energy,36.87,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.79,43.21,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1365,TNC,TENNANT,RUSSELL2000,Industrials,36.87,35.0,mixed_sideways,25.0,bearish_proxy,45.41,43.33,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1366,BDN,BRANDYWINE REALTY TRUST REIT,RUSSELL2000,Real Estate,36.86,35.0,mixed_sideways,25.0,bearish_proxy,45.38,43.33,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1367,SEVN,SEVEN HILLS REALTY TRUST,NASDAQ+RUSSELL2000,Financials,36.84,35.0,mixed_sideways,25.0,bearish_proxy,45.3,43.31,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1368,MNSB,MAINSTREET BANCSHARES INC,NASDAQ+RUSSELL2000,Financials,36.82,35.0,mixed_sideways,25.0,bearish_proxy,45.24,43.3,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1369,CNX,CNX RESOURCES CORP,RUSSELL2000,Energy,36.79,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.55,43.16,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1370,LEU,CENTRUS ENERGY CORP CLASS A,RUSSELL2000,Energy,36.76,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.45,43.14,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1371,KFY,KORN FERRY,RUSSELL2000,Industrials,36.75,35.0,mixed_sideways,25.0,bearish_proxy,45.02,43.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1372,ORN,ORION GROUP INC,RUSSELL2000,Industrials,36.74,35.0,mixed_sideways,25.0,bearish_proxy,45.01,43.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1373,IPI,INTREPID POTASH INC,RUSSELL2000,Materials,36.73,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.37,43.12,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1374,SFL,SFL LTD,RUSSELL2000,Energy,36.73,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.37,43.12,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1375,AVA,AVISTA CORP,RUSSELL2000,Utilities,36.71,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.86,44.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1376,ALNT,ALLIENT INC,NASDAQ+RUSSELL2000,Industrials,36.69,35.0,mixed_sideways,25.0,bearish_proxy,44.87,43.22,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1377,PNRG,PRIMEENERGY RESOURCES CORP,NASDAQ+RUSSELL2000,Energy,36.65,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.12,43.07,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1378,CPRX,CATALYST PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,36.62,72.0,confirmed_bullish_trend,22.75,bearish_proxy,47.26,44.7,11.55,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1379,PHIN,PHINIA INC,RUSSELL2000,Consumer Discretionary,36.62,35.0,mixed_sideways,25.0,bearish_proxy,44.63,43.18,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1380,ZUMZ,ZUMIEZ INC,NASDAQ+RUSSELL2000,Consumer Discretionary,36.61,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.01,43.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1381,GTM,ZOOMINFO TECHNOLOGIES INC,NASDAQ+RUSSELL2000,Communication,36.59,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.95,43.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1382,IDN,INTELLICHECK INC,NASDAQ+RUSSELL2000,Information Technology,36.55,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.82,43.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1383,AVR,ANTERIS TECHNOLOGIES GLOBAL CORP,NASDAQ+RUSSELL2000,Health Care,36.53,35.0,mixed_sideways,25.0,bearish_proxy,43.92,44.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1384,PAX,PATRIA INVESTMENTS LTD CLASS A,NASDAQ+RUSSELL2000,Financials,36.53,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.76,43.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1385,FXNC,FIRST NATIONAL CORP,NASDAQ+RUSSELL2000,Financials,36.49,35.0,mixed_sideways,25.0,bearish_proxy,44.25,43.1,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1386,SWBI,SMITH WESSON BRANDS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,36.48,35.0,mixed_sideways,25.0,bearish_proxy,44.23,43.1,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1387,ELE,ELEMENTAL ROYALTY CORP,NASDAQ+RUSSELL2000,Materials,36.47,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.58,42.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1388,OIS,OIL STATES INTERNATIONAL INC,RUSSELL2000,Energy,36.47,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.59,42.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1389,CSR,CENTERSPACE,RUSSELL2000,Real Estate,36.44,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.49,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1390,TDW,TIDEWATER INC,RUSSELL2000,Energy,36.4,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.36,42.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1391,FMC,FMC CORP,RUSSELL2000,Materials,36.38,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.3,42.91,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1392,CMP,COMPASS MINERALS INTERNATIONAL INC,RUSSELL2000,Materials,36.37,35.0,mixed_sideways,25.0,bearish_proxy,43.9,43.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1393,PLXS,PLEXUS CORP,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,36.35,35.0,mixed_sideways,25.0,bearish_proxy,43.82,43.01,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1394,RMR,RMR GROUP INC CLASS A,NASDAQ+RUSSELL2000,Real Estate,36.34,35.0,mixed_sideways,25.0,bearish_proxy,43.79,43.01,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1395,SPOK,SPOK HOLDINGS INC,NASDAQ+RUSSELL2000,Communication,36.33,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.16,42.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1396,NAT,NORDIC AMERICAN TANKERS LTD,RUSSELL2000,Energy,36.32,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,47.51,43.75,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1397,MPAA,MOTORCAR PARTS OF AMERICA INC,NASDAQ+RUSSELL2000,Consumer Discretionary,36.3,35.0,mixed_sideways,25.0,bearish_proxy,43.66,42.98,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1398,BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,RUSSELL2000,Utilities,36.29,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.6,43.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1399,GTN,GRAY MEDIA INC,RUSSELL2000,Communication,36.25,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.91,42.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1400,CNNE,CANNAE HOLDINGS INC,RUSSELL2000,Financials,36.23,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,47.25,43.7,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1401,AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,RUSSELL2000,Communication,36.15,35.0,mixed_sideways,25.0,bearish_proxy,43.23,42.9,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1402,BKKT,BAKKT INC CLASS A,RUSSELL2000,Financials,36.12,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.51,42.75,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1403,XRN,CHIRON REAL ESTATE INC,RUSSELL2000,Real Estate,36.12,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,46.92,43.63,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1404,OABI,OMNIAB INC,NASDAQ+RUSSELL2000,Health Care,36.11,35.0,mixed_sideways,25.0,bearish_proxy,42.64,43.78,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1405,WNEB,WESTERN NEW ENGLAND BANCORP INC,NASDAQ+RUSSELL2000,Financials,36.1,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,46.87,43.62,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1406,BRSL,BRIGHTSTAR LOTTERY PLC,RUSSELL2000,Consumer Discretionary,36.05,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.31,42.71,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1407,PEBK,PEOPLES BANCORP OF NORTH CAROLINA,NASDAQ+RUSSELL2000,Financials,36.0,35.0,mixed_sideways,25.0,bearish_proxy,42.75,42.8,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1408,GOGO,GOGO INC,NASDAQ+RUSSELL2000,Communication,35.99,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.12,42.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1409,BUR,BURFORD CAPITAL LTD,RUSSELL2000,Financials,35.97,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.06,42.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1410,FPI,FARMLAND PARTNERS INC,RUSSELL2000,Real Estate,35.93,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.96,42.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1411,NUS,NU SKIN ENTERPRISES INC CLASS A,RUSSELL2000,Consumer Staples,35.91,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.44,43.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1412,DEI,DOUGLAS EMMETT REIT INC,RUSSELL2000,Real Estate,35.9,35.0,mixed_sideways,25.0,bearish_proxy,42.46,42.74,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1413,NXRT,NEXPOINT RESIDENTIAL TRUST INC,RUSSELL2000,Real Estate,35.9,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.86,42.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1414,GENI,GENIUS SPORTS LTD,RUSSELL2000,Consumer Discretionary,35.89,35.0,mixed_sideways,25.0,bearish_proxy,42.42,42.73,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1415,PTEN,PATTERSON UTI ENERGY INC,NASDAQ+NASDAQ500+RUSSELL2000,Energy,35.85,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,25.04,39.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1416,CMCO,COLUMBUS MCKINNON CORP,NASDAQ+RUSSELL2000,Industrials,35.84,15.0,bearish_transition,25.0,bearish_proxy,60.46,46.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1417,IRD,OPUS GENETICS INC,NASDAQ+RUSSELL2000,Health Care,35.78,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.05,43.46,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1418,ABR,ARBOR REALTY TRUST REIT INC,RUSSELL2000,Financials,35.73,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.33,42.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1419,CDRE,CADRE HOLDINGS INC,RUSSELL2000,Industrials,35.72,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.3,42.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1420,NPK,NATIONAL PRESTO INDUSTRIES INC,RUSSELL2000,Industrials,35.71,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.27,42.5,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1421,EMBC,EMBECTA CORP,NASDAQ+RUSSELL2000,Health Care,35.67,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.69,43.39,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1422,CTGO,CONTANGO SILVER AND GOLD INC,RUSSELL2000,Materials,35.66,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.13,42.48,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1423,UPWK,UPWORK INC,NASDAQ+RUSSELL2000,Industrials,35.65,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.1,42.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1424,GEMI,GEMINI SPACE STATION INC CLASS A,RUSSELL2000,Financials,35.6,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,24.29,39.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1425,DDD,3D SYSTEMS CORP,RUSSELL2000,Industrials,35.59,35.0,mixed_sideways,25.0,bearish_proxy,41.51,42.55,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1426,GRNT,GRANITE RIDGE RESOURCES INC,RUSSELL2000,Energy,35.59,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.91,42.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1427,BKE,BUCKLE INC,RUSSELL2000,Consumer Discretionary,35.55,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.8,42.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1428,KSS,KOHLS CORP,RUSSELL2000,Consumer Discretionary,35.51,35.0,mixed_sideways,25.0,bearish_proxy,41.29,42.51,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1429,MPTI,M TRON INDUSTRIES INC,RUSSELL2000,Information Technology,35.49,35.0,mixed_sideways,25.0,bearish_proxy,41.21,42.49,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1430,LAND,GLADSTONE LAND REIT CORP,NASDAQ+RUSSELL2000,Real Estate,35.46,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.52,42.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1431,CURI,CURIOSITYSTREAM INC CLASS A,NASDAQ+RUSSELL2000,Communication,35.45,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.49,42.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1432,MASS,908 DEVICES INC,NASDAQ+RUSSELL2000,Information Technology,35.43,35.0,mixed_sideways,25.0,bearish_proxy,41.02,42.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1433,MMS,MAXIMUS INC,RUSSELL2000,Industrials,35.43,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.44,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1434,GVA,GRANITE CONSTRUCTION INC,RUSSELL2000,Industrials,35.38,35.0,mixed_sideways,25.0,bearish_proxy,40.89,42.43,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1435,STXS,STEREOTAXIS INC,RUSSELL2000,Health Care,35.37,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.78,43.21,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1436,CXDO,CREXENDO INC,NASDAQ+RUSSELL2000,Information Technology,35.36,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.2,42.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
