early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,80.59,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1569,OUST,OUSTER INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,30.38,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,29.54,40.16,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1570,RGR,STURM RUGER INC,RUSSELL2000,Consumer Discretionary,30.3,15.0,bearish_transition,25.0,bearish_proxy,43.67,42.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1571,LEU,CENTRUS ENERGY CORP CLASS A,RUSSELL2000,Energy,30.28,15.0,bearish_transition,49.8,bullish_below_zero_proxy,24.83,39.22,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1572,ARDX,ARDELYX INC,NASDAQ+RUSSELL2000,Health Care,30.25,15.0,bearish_transition,25.0,bearish_proxy,43.08,43.87,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1573,DSGR,DISTRIBUTION SOLUTIONS GROUP INC,NASDAQ+RUSSELL2000,Industrials,30.25,15.0,bearish_transition,25.0,bearish_proxy,43.51,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1574,ZENA,ZENATECH INC,NASDAQ+RUSSELL2000,Information Technology,30.17,15.0,bearish_transition,49.8,bullish_below_zero_proxy,24.48,39.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1575,FTK,FLOTEK INDUSTRIES INC,RUSSELL2000,Materials,30.16,35.0,mixed_sideways,25.0,bearish_proxy,25.07,39.26,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1576,RPC,RIDGEPOST CAPITAL INC CLASS A,RUSSELL2000,Financials,30.11,15.0,bearish_transition,25.0,bearish_proxy,43.08,42.87,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1577,CABA,CABALETTA BIO INC,NASDAQ+RUSSELL2000,Health Care,30.08,15.0,bearish_transition,49.8,bullish_below_zero_proxy,23.77,40.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1578,LPG,DORIAN LPG LTD,RUSSELL2000,Energy,30.06,15.0,bearish_transition,25.0,bearish_proxy,42.95,42.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1579,PIPR,PIPER SANDLER COMPANIES,RUSSELL2000,Financials,30.02,15.0,bearish_transition,25.0,bearish_proxy,42.81,42.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1580,SITC,SITE CENTERS CORP,RUSSELL2000,Real Estate,29.97,15.0,bearish_transition,25.0,bearish_proxy,42.69,42.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1581,MBUU,MALIBU BOATS CLASS A INC,NASDAQ+RUSSELL2000,Consumer Discretionary,29.96,15.0,bearish_transition,25.0,bearish_proxy,42.66,42.78,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1582,GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,29.94,15.0,bearish_transition,49.8,bullish_below_zero_proxy,23.79,39.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1583,VISN,VISTANCE NETWORKS INC,NASDAQ+RUSSELL2000,Information Technology,29.93,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,46.35,43.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1584,NVGS,NAVIGATOR HOLDINGS LTD,RUSSELL2000,Energy,29.93,15.0,bearish_transition,25.0,bearish_proxy,42.56,42.76,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1585,UNIT,UNITI GROUP INC,RUSSELL2000,Communication,29.87,15.0,bearish_transition,25.0,bearish_proxy,42.36,42.72,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1586,COHU,COHU INC,NASDAQ+RUSSELL2000,Information Technology,29.86,35.0,mixed_sideways,25.0,bearish_proxy,24.15,39.08,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1587,FIP,FTAI INFRASTRUCTURE INC,NASDAQ+RUSSELL2000,Industrials,29.83,15.0,bearish_transition,25.0,bearish_proxy,42.25,42.7,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1588,BBUC,BROOKFIELD BUSINESS CORP CLASS A,RUSSELL2000,Industrials,29.83,15.0,bearish_transition,25.0,bearish_proxy,42.24,42.7,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1589,BOOT,BOOT BARN HOLDINGS INC,RUSSELL2000,Consumer Discretionary,29.7,15.0,bearish_transition,25.0,bearish_proxy,41.86,42.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1590,TRC,TEJON RANCH,RUSSELL2000,Real Estate,29.69,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,45.6,43.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1591,CVEO,CIVEO CORP,RUSSELL2000,Industrials,29.68,15.0,bearish_transition,25.0,bearish_proxy,41.79,42.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1592,BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,RUSSELL2000,Financials,29.6,15.0,bearish_transition,25.0,bearish_proxy,41.56,42.56,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1593,FC,FRANKLIN COVEY,RUSSELL2000,Industrials,29.6,15.0,bearish_transition,25.0,bearish_proxy,41.55,42.56,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1594,USGO,US GOLDMINING INC,NASDAQ+RUSSELL2000,Materials,29.58,15.0,bearish_transition,49.8,bullish_below_zero_proxy,22.71,38.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1595,CVGI,COMMERCIAL VEHICLE GROUP INC,NASDAQ+RUSSELL2000,Industrials,29.57,35.0,mixed_sideways,25.0,bearish_proxy,23.29,38.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1596,JOE,ST JOE,RUSSELL2000,Real Estate,29.55,15.0,bearish_transition,25.0,bearish_proxy,41.41,42.53,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1597,ACTG,ACACIA RESEARCH CORP,NASDAQ+RUSSELL2000,Financials,29.5,15.0,bearish_transition,25.0,bearish_proxy,41.25,42.5,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1598,HQI,HIREQUEST INC,NASDAQ+RUSSELL2000,Industrials,29.48,15.0,bearish_transition,25.0,bearish_proxy,41.19,42.49,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1599,IRD,OPUS GENETICS INC,NASDAQ+RUSSELL2000,Health Care,29.48,15.0,bearish_transition,49.8,bullish_below_zero_proxy,21.96,39.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1600,USLM,UNITED STATES LIME AND MINERALS IN,RUSSELL2000,Materials,29.47,15.0,bearish_transition,25.0,bearish_proxy,41.17,42.48,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1601,CRBU,CARIBOU BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,29.44,15.0,bearish_transition,49.8,bullish_below_zero_proxy,21.82,39.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1602,URBN,URBAN OUTFITTERS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,29.41,15.0,bearish_transition,25.0,bearish_proxy,40.97,42.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1603,COCO,THE VITA COCO COMPANY INC,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Staples,29.37,15.0,bearish_transition,25.0,bearish_proxy,40.4,43.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1604,NPKI,NPK INTERNATIONAL INC,RUSSELL2000,Industrials,29.35,15.0,bearish_transition,25.0,bearish_proxy,40.8,42.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1605,ANDE,ANDERSONS INC,NASDAQ+RUSSELL2000,Consumer Staples,29.33,15.0,bearish_transition,25.0,bearish_proxy,40.27,43.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1606,CMT,CORE MOLDING TECHNOLOGIES INC,RUSSELL2000,Materials,29.32,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,44.49,43.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1607,REI,RING ENERGY INC,RUSSELL2000,Energy,29.32,15.0,bearish_transition,49.8,bullish_below_zero_proxy,21.93,38.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1608,TRON,TRON INC,NASDAQ+RUSSELL2000,Consumer Discretionary,29.28,15.0,bearish_transition,49.8,bullish_below_zero_proxy,21.79,38.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1609,SRI,STONERIDGE INC,RUSSELL2000,Consumer Discretionary,29.24,15.0,bearish_transition,25.0,bearish_proxy,40.45,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1610,LRMR,LARIMAR THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,29.2,15.0,bearish_transition,25.0,bearish_proxy,39.9,43.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1611,NC,NACCO INDUSTRIES INC CLASS A,RUSSELL2000,Energy,29.2,15.0,bearish_transition,25.0,bearish_proxy,40.34,42.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1612,PDFS,PDF SOLUTIONS INC,NASDAQ+RUSSELL2000,Information Technology,29.18,35.0,mixed_sideways,25.0,bearish_proxy,22.1,38.67,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1613,DNOW,DNOW INC,RUSSELL2000,Industrials,29.12,15.0,bearish_transition,25.0,bearish_proxy,40.11,42.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1614,AEBI,AEBI SCHMIDT HOLDING AG,NASDAQ+RUSSELL2000,Industrials,29.1,15.0,bearish_transition,25.0,bearish_proxy,40.04,42.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1615,IVVD,INVIVYD INC,NASDAQ+RUSSELL2000,Health Care,29.1,15.0,bearish_transition,49.8,bullish_below_zero_proxy,20.79,39.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1616,FBRT,FRANKLIN BSP REALTY TRUST INC,RUSSELL2000,Financials,29.1,15.0,bearish_transition,25.0,bearish_proxy,40.05,42.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1617,PANL,PANGAEA LOGISTICS SOLUTIONS LTD,NASDAQ+RUSSELL2000,Industrials,29.06,15.0,bearish_transition,25.0,bearish_proxy,39.92,42.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1618,ZUMZ,ZUMIEZ INC,NASDAQ+RUSSELL2000,Consumer Discretionary,29.05,15.0,bearish_transition,49.8,bullish_below_zero_proxy,21.09,38.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1619,JOUT,JOHNSON OUTDOORS INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,29.04,15.0,bearish_transition,25.0,bearish_proxy,39.85,42.22,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1620,PII,POLARIS INC,RUSSELL2000,Consumer Discretionary,29.02,15.0,bearish_transition,25.0,bearish_proxy,39.8,42.21,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1621,HWKN,HAWKINS INC,NASDAQ+RUSSELL2000,Materials,29.0,15.0,bearish_transition,25.0,bearish_proxy,39.73,42.2,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1622,AEVA,AEVA TECHNOLOGIES INC,NASDAQ+RUSSELL2000,Information Technology,28.99,35.0,mixed_sideways,25.0,bearish_proxy,21.52,38.55,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1623,ASO,ACADEMY SPORTS AND OUTDOORS INC,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,28.96,15.0,bearish_transition,25.0,bearish_proxy,39.62,42.17,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1624,TNDM,TANDEM DIABETES CARE INC,NASDAQ+RUSSELL2000,Health Care,28.9,15.0,bearish_transition,49.8,bullish_below_zero_proxy,20.19,39.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1625,SBMT,SILVER BOW MINING CORP,RUSSELL2000,Materials,28.89,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,2.42,34.73,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1626,MTUS,METALLUS INC,RUSSELL2000,Materials,28.86,15.0,bearish_transition,25.0,bearish_proxy,39.31,42.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1627,NPK,NATIONAL PRESTO INDUSTRIES INC,RUSSELL2000,Industrials,28.84,15.0,bearish_transition,25.0,bearish_proxy,39.24,42.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1628,TK,TEEKAY CORPORATION CORP LTD,RUSSELL2000,Energy,28.83,15.0,bearish_transition,25.0,bearish_proxy,39.21,42.09,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1629,TWI,TITAN INTERNATIONAL INC,RUSSELL2000,Industrials,28.82,15.0,bearish_transition,25.0,bearish_proxy,39.19,42.09,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1630,NLOP,NET LEASE OFFICE PROPERTIES,RUSSELL2000,Real Estate,28.79,15.0,bearish_transition,25.0,bearish_proxy,39.09,42.07,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1631,GORO,GOLD RESOURCE CORP,RUSSELL2000,Materials,28.77,15.0,bearish_transition,25.0,bearish_proxy,39.05,42.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1632,AMBQ,AMBIQ MICRO INC,RUSSELL2000,Information Technology,28.76,35.0,mixed_sideways,25.0,bearish_proxy,20.82,38.41,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1633,RFIL,RF INDUSTRIES LTD,NASDAQ+RUSSELL2000,Information Technology,28.71,35.0,mixed_sideways,25.0,bearish_proxy,20.67,38.38,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1634,CMRE,COSTAMARE INC,RUSSELL2000,Industrials,28.7,15.0,bearish_transition,25.0,bearish_proxy,38.82,42.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1635,TDS,TELEPHONE AND DATA SYSTEMS INC,RUSSELL2000,Communication,28.66,15.0,bearish_transition,25.0,bearish_proxy,38.72,41.99,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1636,EGY,VAALCO ENERGY INC,RUSSELL2000,Energy,28.62,15.0,bearish_transition,25.0,bearish_proxy,38.6,41.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1637,KALU,KAISER ALUMINIUM CORP,NASDAQ+RUSSELL2000,Materials,28.6,15.0,bearish_transition,25.0,bearish_proxy,38.51,41.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1638,HTFL,HEARTFLOW INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,28.57,15.0,bearish_transition,25.0,bearish_proxy,37.96,42.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1639,NGS,NATURAL GAS SERVICES GROUP INC,RUSSELL2000,Energy,28.55,15.0,bearish_transition,25.0,bearish_proxy,38.38,41.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1640,CRSR,CORSAIR GAMING INC,NASDAQ+RUSSELL2000,Information Technology,28.54,35.0,mixed_sideways,25.0,bearish_proxy,20.15,38.28,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1641,MG,MISTRAS GROUP INC,RUSSELL2000,Industrials,28.48,15.0,bearish_transition,25.0,bearish_proxy,38.15,41.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1642,PACK,RANPAK HOLDINGS CORP CLASS A,RUSSELL2000,Materials,28.46,15.0,bearish_transition,25.0,bearish_proxy,38.11,41.87,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1643,RYZ,RYERSON HOLDING CORP,RUSSELL2000,Materials,28.41,15.0,bearish_transition,25.0,bearish_proxy,37.93,41.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1644,GLOB,GLOBANT SA,RUSSELL2000,Information Technology,28.37,15.0,bearish_transition,49.8,bullish_below_zero_proxy,19.03,38.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1645,CMP,COMPASS MINERALS INTERNATIONAL INC,RUSSELL2000,Materials,28.33,15.0,bearish_transition,25.0,bearish_proxy,37.71,41.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1646,DC,DAKOTA GOLD CORP,RUSSELL2000,Materials,28.32,15.0,bearish_transition,49.8,bullish_below_zero_proxy,18.89,38.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1647,TG,TREDEGAR CORP,RUSSELL2000,Materials,28.31,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,41.42,42.53,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1648,VVX,V2X INC,RUSSELL2000,Industrials,28.23,15.0,bearish_transition,25.0,bearish_proxy,37.41,41.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1649,RLMD,RELMADA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,28.2,15.0,bearish_transition,25.0,bearish_proxy,36.86,42.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1650,ACRE,ARES COMMERCIAL REAL ESTATE REIT C,RUSSELL2000,Financials,28.17,15.0,bearish_transition,25.0,bearish_proxy,37.21,41.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1651,PSIX,POWER SOLUTIONS INTERNATIONAL INC,NASDAQ+RUSSELL2000,Industrials,28.11,15.0,bearish_transition,49.8,bullish_below_zero_proxy,18.24,37.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1652,AIP,ARTERIS INC,NASDAQ+RUSSELL2000,Information Technology,28.08,35.0,mixed_sideways,25.0,bearish_proxy,18.75,38.0,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1653,UNFI,UNITED NATURAL FOODS INC,RUSSELL2000,Consumer Staples,28.02,15.0,bearish_transition,25.0,bearish_proxy,36.31,42.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1654,ECVT,ECOVYST INC,RUSSELL2000,Materials,28.0,15.0,bearish_transition,25.0,bearish_proxy,36.71,41.59,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1655,BKKT,BAKKT INC CLASS A,RUSSELL2000,Financials,27.96,15.0,bearish_transition,49.8,bullish_below_zero_proxy,17.79,37.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1656,TIC,TIC SOLUTIONS INC,RUSSELL2000,Industrials,27.95,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,40.35,42.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1657,LMB,LIMBACH HOLDINGS INC,NASDAQ+RUSSELL2000,Industrials,27.94,15.0,bearish_transition,25.0,bearish_proxy,36.51,41.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1658,ALOY,REALLOYS INC,NASDAQ+RUSSELL2000,Materials,27.93,35.0,mixed_sideways,25.0,bearish_proxy,18.31,37.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1659,CWH,CAMPING WORLD HOLDINGS INC CLASS A,RUSSELL2000,Consumer Discretionary,27.89,15.0,bearish_transition,25.0,bearish_proxy,36.37,41.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1660,MGY,MAGNOLIA OIL GAS CORP CLASS A,RUSSELL2000,Energy,27.88,15.0,bearish_transition,25.0,bearish_proxy,36.33,41.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1661,MXL,MAXLINEAR INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,27.74,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,21.53,38.56,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1662,TMDX,TRANSMEDICS GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,27.73,15.0,bearish_transition,25.0,bearish_proxy,35.44,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
