current_rank,ticker,name,sector,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
23,LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",,23,104.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",,24,100.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,YOU,CLEAR SECURE INC CLASS A,Information Technology,25,56.860001,,,,,,,,,,,,,,,,,,,,,,,49,57.169998,,2,56.029999,0.02034623
26,EXE,Expand Energy,Energy,26,91.595001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,LEU,CENTRUS ENERGY CORP CLASS A,Energy,27,174.714996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,SGRY,SURGERY PARTNERS INC,Health Care,28,16.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,XRAY,DENTSPLY SIRONA INC,Health Care,29,13.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,NTES,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",,30,129.759995,,,,,,,,,,,,,,,,,,,,,,,33,134.199997,,,,
31,DVA,DaVita,Health Care,31,240.679993,,24,240.975006,-0.00122425,,,,,,,,,,,,,,,,,,,,,,,,
32,RVTY,Revvity,Health Care,32,111.739998,,23,113.400002,-0.01463848,,,,,,,,,,2,113.18,,,,,,,,,,,,,
33,DJCO,DAILY JOURNAL CORP,Information Technology,33,593.099976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ROKU,"Roku, Inc. - Class A Common Stock",,34,144.460007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,SGHT,SIGHT SCIENCES INC,Health Care,35,5.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,ARVN,ARVINAS INC,Health Care,36,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,QTWO,Q2 HOLDINGS INC,Information Technology,37,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,25,54.860001,
38,CVSA,COVISTA INC,Consumer Discretionary,38,128.535004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,CRAI,CRA INTERNATIONAL INC,Industrials,39,183.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,FIVN,FIVE9 INC,Information Technology,40,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,NP,NEPTUNE INSURANCE HOLDINGS INC CLA,Financials,41,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,42,78.519997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,MCHB,MECHANICS BANCORP CLASS A,Financials,43,16.799999,,42,16.49,0.01879921,,,,,,,,,,,,,,,,,,,,,,,,
44,KDP,Keurig Dr Pepper,Consumer Staples,44,31.004999,,48,31.450001,-0.01414951,,,,,,,,,,,,,,,,,,,,,,,,
45,BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,45,7.7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,FIVE,"Five Below, Inc. - Common Stock",,46,213.669907,,45,209.490005,0.01995275,,,,,,,,,,,,,,,,,,,,,,,,
47,RDNT,RADNET INC,Health Care,47,63.009998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,EWTX,EDGEWISE THERAPEUTICS INC,Health Care,48,41.209999,,,,,,,,39,41.599998,,,,,,,,,,,,,,,,,,,
49,IMKTA,INGLES MARKETS INC CLASS A,Consumer Staples,49,89.720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PRDO,PERDOCEO EDUCATION CORP,Consumer Discretionary,50,33.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
