current_rank,ticker,name,sector,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return
35,SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,35,157.740005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,MZTI,MARZETTI,Consumer Staples,36,110.324997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,BATRK,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,37,51.259998,,,,,,,,,,,6,51.209999,,,,,,,,,,,,,,,,
38,ATMU,ATMUS FILTRATION TECHNOLOGIES INC,Industrials,38,55.060001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,39,38.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,TYRA,TYRA BIOSCIENCES INC,Health Care,40,32.66,,12,32.040001,0.01935078,19,31.879999,0.00501888,3,33.060001,-0.03569274,,,,,,,,,,,,,,,,,,
41,DRVN,DRIVEN BRANDS HOLDINGS INC,Consumer Discretionary,41,14.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,ALT,ALTIMMUNE INC,Health Care,42,2.995,,15,3.0,-0.00166667,,,,32,2.98,,48,2.92,0.02054795,8,2.99,-0.02341137,,,,,,,,,,,,
43,HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,43,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,NMRK,NEWMARK GROUP INC CLASS A,Real Estate,44,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,ANGI,ANGI INC CLASS A,Communication,45,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,MC,MOELIS CLASS A,Financials,46,69.415001,,19,68.540001,0.01276627,,,,5,68.349998,,,,,,,,,,,,,,,,,,,
47,IMVT,IMMUNOVANT INC,Health Care,47,39.674999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,48,44.915001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,TSHA,TAYSHA GENE THERAPIES INC,Health Care,49,6.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,FC,FRANKLIN COVEY,Industrials,50,21.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
