early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
279,CAT,Caterpillar Inc.,SPX,Industrials,40.74,35.0,mixed_sideways,25.0,bearish_proxy,55.54,48.86,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
280,OXY,Occidental Petroleum,SPX,Energy,40.73,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,39.84,42.22,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
281,MAS,Masco,SPX,Industrials,40.56,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,60.36,46.32,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
282,HUM,Humana,SPX,Health Care,40.51,72.0,confirmed_bullish_trend,22.75,bearish_proxy,63.9,48.03,13.15,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
283,KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,40.43,35.0,mixed_sideways,25.0,bearish_proxy,53.23,51.4,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
284,HRL,Hormel Foods,SPX,Consumer Staples,40.4,35.0,mixed_sideways,25.0,bearish_proxy,55.65,46.38,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
285,BG,Bunge Global,SPX,Consumer Staples,40.35,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,38.21,42.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
286,WSM,"Williams-Sonoma, Inc.",SPX,Consumer Discretionary,40.29,35.0,mixed_sideways,25.0,bearish_proxy,55.78,45.41,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
287,ROK,Rockwell Automation,SPX,Industrials,40.22,35.0,mixed_sideways,25.0,bearish_proxy,52.83,50.82,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
288,IR,Ingersoll Rand,SPX,Industrials,40.15,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,59.14,46.08,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
289,C,Citigroup,SPX,Financials,40.06,35.0,mixed_sideways,25.0,bearish_proxy,55.07,45.26,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
290,AMD,Advanced Micro Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,40.01,35.0,mixed_sideways,25.0,bearish_proxy,51.97,51.14,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
291,COF,Capital One,SPX,Financials,39.91,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,58.41,45.93,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
292,SWK,Stanley Black & Decker,SPX,Industrials,39.81,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,58.09,45.87,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
293,RL,Ralph Lauren Corporation,SPX,Consumer Discretionary,39.71,35.0,mixed_sideways,25.0,bearish_proxy,54.02,45.05,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
294,KDP,Keurig Dr Pepper,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,39.55,35.0,mixed_sideways,25.0,bearish_proxy,53.08,45.87,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
295,PEP,PepsiCo,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,39.47,15.0,bearish_transition,49.8,bullish_below_zero_proxy,52.23,45.7,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
296,PHM,PulteGroup,SPX,Consumer Discretionary,39.47,35.0,mixed_sideways,25.0,bearish_proxy,53.28,44.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
297,LII,Lennox International,SPX,Industrials,39.36,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,56.72,45.59,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
298,SBAC,SBA Communications,NASDAQ+NASDAQ500+SPX,Real Estate,39.26,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,35.38,41.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
299,HD,Home Depot (The),SPX,Consumer Discretionary,39.21,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,56.28,45.51,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
300,VST,Vistra Corp.,SPX,Utilities,39.2,35.0,mixed_sideways,25.0,bearish_proxy,51.99,45.65,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
301,AME,Ametek,SPX,Industrials,39.09,35.0,mixed_sideways,25.0,bearish_proxy,49.41,50.13,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
302,TMUS,T-Mobile US,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,39.08,15.0,bearish_transition,49.8,bullish_below_zero_proxy,51.49,44.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
303,GWW,W. W. Grainger,SPX,Industrials,39.06,35.0,mixed_sideways,25.0,bearish_proxy,52.04,44.66,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
304,KIM,Kimco Realty,SPX,Real Estate,39.02,35.0,mixed_sideways,25.0,bearish_proxy,51.93,44.64,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
305,NKE,"Nike, Inc.",SPX,Consumer Discretionary,39.01,15.0,bearish_transition,49.8,bullish_below_zero_proxy,51.29,44.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
306,ZBH,Zimmer Biomet,SPX,Health Care,38.96,35.0,mixed_sideways,25.0,bearish_proxy,49.68,48.69,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
307,DHI,D. R. Horton,SPX,Consumer Discretionary,38.93,35.0,mixed_sideways,25.0,bearish_proxy,51.65,44.58,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
308,SYF,Synchrony Financial,SPX,Financials,38.87,35.0,mixed_sideways,25.0,bearish_proxy,51.47,44.54,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
309,VMC,Vulcan Materials Company,SPX,Materials,38.85,35.0,mixed_sideways,25.0,bearish_proxy,51.4,44.53,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
310,PH,Parker Hannifin,SPX,Industrials,38.8,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,55.04,45.26,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
311,IEX,IDEX Corporation,SPX,Industrials,38.76,35.0,mixed_sideways,25.0,bearish_proxy,51.12,44.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
312,ISRG,Intuitive Surgical,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,38.74,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.42,48.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
313,MTB,M&T Bank,SPX,Financials,38.74,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,54.87,45.22,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
314,LYB,LyondellBasell,SPX,Materials,38.69,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,33.64,40.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
315,NOC,Northrop Grumman,SPX,Industrials,38.64,15.0,bearish_transition,49.8,bullish_below_zero_proxy,50.16,44.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
316,IDXX,Idexx Laboratories,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,38.63,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.08,48.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
317,LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,38.61,35.0,mixed_sideways,25.0,bearish_proxy,47.72,50.29,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
318,NI,NiSource,SPX,Utilities,38.6,35.0,mixed_sideways,25.0,bearish_proxy,50.18,45.29,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
319,TT,Trane Technologies,SPX,Industrials,38.6,35.0,mixed_sideways,25.0,bearish_proxy,50.66,44.38,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
320,TDG,TransDigm Group,SPX,Industrials,38.57,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,54.34,45.12,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
321,KEY,KeyCorp,SPX,Financials,38.52,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,54.19,45.09,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
322,TSLA,"Tesla, Inc.",NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,38.48,15.0,bearish_transition,49.8,bullish_below_zero_proxy,49.66,44.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
323,TPR,"Tapestry, Inc.",SPX,Consumer Discretionary,38.46,35.0,mixed_sideways,25.0,bearish_proxy,50.22,44.29,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
324,BIIB,Biogen,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,38.38,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,53.31,45.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
325,DOW,Dow Inc.,SPX,Materials,38.38,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,32.71,40.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
326,AES,AES Corporation,SPX,Utilities,38.37,35.0,mixed_sideways,25.0,bearish_proxy,48.36,47.42,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
327,SW,Smurfit Westrock,SPX,Materials,38.36,35.0,mixed_sideways,25.0,bearish_proxy,49.91,44.23,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
328,PPG,PPG Industries,SPX,Materials,38.35,35.0,mixed_sideways,25.0,bearish_proxy,49.88,44.23,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
329,HLT,Hilton Worldwide,SPX,Consumer Discretionary,38.34,35.0,mixed_sideways,25.0,bearish_proxy,49.86,44.22,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
330,MCD,McDonald's,SPX,Consumer Discretionary,38.34,15.0,bearish_transition,49.8,bullish_below_zero_proxy,49.25,44.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
331,NVR,"NVR, Inc.",SPX,Consumer Discretionary,38.28,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,53.45,44.94,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
332,VRT,Vertiv,SPX,Industrials,38.28,35.0,mixed_sideways,25.0,bearish_proxy,46.95,49.64,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
333,CMCSA,Comcast,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,38.18,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.78,44.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
334,ICE,Intercontinental Exchange,SPX,Financials,38.03,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.32,43.91,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
335,NDSN,Nordson Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,37.94,35.0,mixed_sideways,25.0,bearish_proxy,48.65,43.98,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
336,COST,Costco,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,37.93,15.0,bearish_transition,49.8,bullish_below_zero_proxy,47.55,44.76,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
337,BLK,BlackRock,SPX,Financials,37.93,15.0,bearish_transition,49.8,bullish_below_zero_proxy,48.02,43.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
338,PKG,Packaging Corporation of America,SPX,Materials,37.83,35.0,mixed_sideways,25.0,bearish_proxy,48.3,43.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
339,RCL,Royal Caribbean Group,SPX,Consumer Discretionary,37.79,35.0,mixed_sideways,25.0,bearish_proxy,48.18,43.89,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
340,TSN,Tyson Foods,SPX,Consumer Staples,37.7,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.84,44.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
341,DE,Deere & Company,SPX,Industrials,37.67,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,51.61,44.57,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
342,PG,Procter & Gamble,SPX,Consumer Staples,37.65,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,51.11,45.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
343,FRT,Federal Realty Investment Trust,SPX,Real Estate,37.61,35.0,mixed_sideways,25.0,bearish_proxy,47.64,43.78,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
344,CARR,Carrier Global,SPX,Industrials,37.44,35.0,mixed_sideways,25.0,bearish_proxy,47.14,43.68,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
345,KKR,KKR & Co.,SPX,Financials,37.44,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.52,43.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
346,NDAQ,"Nasdaq, Inc.",NASDAQ+NASDAQ500+SPX,Financials,37.43,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.5,43.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
347,AMZN,Amazon,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,37.42,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.45,43.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
348,MU,Micron Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,37.4,35.0,mixed_sideways,25.0,bearish_proxy,44.06,49.56,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
349,HSY,Hershey Company (The),SPX,Consumer Staples,37.39,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.92,44.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
350,TRMB,Trimble Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,37.36,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.27,43.5,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
351,EXR,Extra Space Storage,SPX,Real Estate,37.36,35.0,mixed_sideways,25.0,bearish_proxy,46.88,43.63,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
352,TSCO,Tractor Supply,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,37.34,15.0,bearish_transition,49.8,bullish_below_zero_proxy,46.23,43.5,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
353,MMM,3M,SPX,Industrials,37.32,35.0,mixed_sideways,25.0,bearish_proxy,46.76,43.6,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
354,INTC,Intel,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,37.25,35.0,mixed_sideways,25.0,bearish_proxy,43.61,49.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
355,AZO,AutoZone,SPX,Consumer Discretionary,37.18,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.73,43.4,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
356,GS,Goldman Sachs,SPX,Financials,37.18,35.0,mixed_sideways,25.0,bearish_proxy,46.35,43.52,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
357,HII,Huntington Ingalls Industries,SPX,Industrials,37.09,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.46,43.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
358,COIN,Coinbase,NASDAQ+NASDAQ500+SPX,Financials,37.03,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.27,43.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
359,PLD,Prologis,SPX,Real Estate,37.02,35.0,mixed_sideways,25.0,bearish_proxy,45.86,43.42,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
360,EXE,Expand Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Energy,36.95,15.0,bearish_transition,49.8,bullish_below_zero_proxy,45.04,43.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
361,CME,CME Group,NASDAQ+NASDAQ500+SPX,Financials,36.93,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.97,43.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
362,WAT,Waters Corporation,SPX,Health Care,36.9,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,48.84,45.02,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
363,LULU,Lululemon Athletica,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,36.84,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.69,43.19,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
364,URI,United Rentals,SPX,Industrials,36.69,35.0,mixed_sideways,25.0,bearish_proxy,44.87,43.22,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
365,NCLH,Norwegian Cruise Line Holdings,SPX,Consumer Discretionary,36.64,35.0,mixed_sideways,25.0,bearish_proxy,44.71,43.19,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
366,ULTA,Ulta Beauty,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,36.63,15.0,bearish_transition,49.8,bullish_below_zero_proxy,44.08,43.07,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
367,BR,Broadridge Financial Solutions,SPX,Industrials,36.57,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.89,43.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
368,CDNS,Cadence Design Systems,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,36.55,35.0,mixed_sideways,25.0,bearish_proxy,44.45,43.14,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
369,PLTR,Palantir Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,36.51,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.71,42.99,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
370,KR,Kroger,SPX,Consumer Staples,36.43,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.0,43.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
371,DPZ,Domino's,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,36.41,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.39,42.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
372,HST,Host Hotels & Resorts,NASDAQ+NASDAQ500+SPX,Real Estate,36.4,35.0,mixed_sideways,25.0,bearish_proxy,43.97,43.04,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
373,MAR,Marriott International,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,36.4,35.0,mixed_sideways,25.0,bearish_proxy,43.97,43.04,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
374,ROL,"Rollins, Inc.",SPX,Industrials,36.34,15.0,bearish_transition,49.8,bullish_below_zero_proxy,43.18,42.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
375,LHX,L3Harris,SPX,Industrials,36.27,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.98,42.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
376,JBHT,J.B. Hunt,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,36.24,35.0,mixed_sideways,25.0,bearish_proxy,43.51,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
377,FISV,Fiserv,NASDAQ+NASDAQ200+NASDAQ500+SPX,Financials,36.21,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.79,42.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
