current_rank,ticker,name,sector,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
20,MAR,Marriott International,Consumer Discretionary,20,382.450012,,3,383.059998,-0.00159240,,,,,,,,,,,,,,,,,,
21,LKQ,LKQ Corporation - Common Stock,,21,26.684999,,,,,,,,,,,,,,,,,,,,,,
22,ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,22,48.994999,,,,,,,,,,,,,,,,,,,,,,
23,PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Financials,23,43.470001,,25,42.950001,0.01210710,13,43.02,-0.00162713,,,,,,,,,,,,,,,
24,WY,Weyerhaeuser,Real Estate,24,24.450001,,,,,,,,,,,,,,,,,,,,,,
25,MLP,MAUI LAND AND PINEAPPLE INC,Real Estate,25,17.49,,,,,,,,,,,,,,,,,,,,,,
26,SAM,BOSTON BEER INC CLASS A,Consumer Staples,26,185.755005,,7,183.520004,0.01217851,,,,,,,,,,,,,11,180.669998,,,,
27,ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,27,50.435001,,,,,,,,,,,,,,,,,,,,3,48.389999,
28,BCPC,BALCHEM CORP,Materials,28,167.360001,,,,,,,,,,,,,,,,,,,,,,
29,PPL,PPL Corporation,Utilities,29,36.290001,,49,36.009998,0.00777570,12,36.279999,-0.00744214,,,,,,,,,,,,,,,
30,LULU,Lululemon Athletica,Consumer Discretionary,30,120.065002,,,,,,,,,,,,,,,,,,,,,,
31,ORLY,O’Reilly Automotive,Consumer Discretionary,31,91.305099,,10,90.589996,0.00789384,,,,,,,,,,,,,,,,,,
32,DLR,Digital Realty,Real Estate,32,194.634995,,,,,,,,,,,,,,,,,,,,,,
33,CHD,Church & Dwight,Consumer Staples,33,100.559998,,4,98.699997,0.01884500,,,,,,,,,,,,,,,,,,
34,FOX,Fox Corporation (Class B),Communication Services,34,51.810001,,,,,,,,,,,,,,,,,41,51.549999,,,,
35,SXT,SENSIENT TECHNOLOGIES CORP,Materials,35,123.860001,,,,,,,,,,,,,,,,,,,,,,
36,IIIV,I3 VERTICALS INC CLASS A,Information Technology,36,21.68,,,,,,,,,,,,,,,,,,,,,,
37,JBSS,JOHN B SANFILIPPO AND SON INC,Consumer Staples,37,85.120003,,,,,,,,,,,,,,,,,,,,,,
38,DFH,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,38,16.17,,,,,,,,,,,,,,,,,,,,,,
39,EGBN,EAGLE BANCORP INC,Financials,39,28.434999,,14,28.15,0.01012430,1,28.440001,-0.01019694,,,,,,,,,,,,,,,
40,MLAB,MESA LABORATORIES INC,Health Care,40,100.470001,,,,,,,,47,100.949997,,,,,,,,,,,,,
41,ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,Health Care,41,2.585,,37,2.55,0.01372549,,,,,,,,,,,,,,,,,,
42,SLB,Schlumberger,Energy,42,50.27,,,,,,,,,,,,,,,,,,,,,,
43,NOC,Northrop Grumman,Industrials,43,549.809998,,12,547.22998,0.00471469,,,,,,,,,,,,,,,,,,
44,HQI,HIREQUEST INC,Industrials,44,13.68,,,,,,,,,,,,,,,,,,,,,,
45,ROK,Rockwell Automation,Industrials,45,469.040009,,,,,,,,,,,,,,,,,,,,,,
46,SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,46,10.2,,,,,,,,,,,,,,,,,,,,,,
47,UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,47,71.419998,,,,,,,,,,,,,,,,,,,,,,
48,PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,48,4.705,,,,,,,,,,,,,,,,,,,,,,
49,SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,49,4.195,,,,,,,,,,,,,,,,,18,3.91,,,,
50,DD,DuPont,Materials,50,140.475006,,33,139.960007,0.00367962,,,,,,,,,,10,138.820007,,,,,,,
