current_rank,ticker,name,sector,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return
31,SBRA,SABRA HEALTH CARE REIT,Real Estate,31,20.83,,38,20.790001,0.00192395,23,20.809999,-0.00096098,17,20.780001,0.00144360
32,TRST,TRUSTCO BANK CORP,Financials,32,58.419998,,,,,,,,,,
33,ORCL,Oracle Corporation,Information Technology,33,153.169998,,,,,,,,,,
34,PFG,Principal Financial Group,Financials,34,114.959999,,12,114.019997,0.00824419,3,115.040001,-0.00886652,2,116.68,-0.01405553
35,AGM,FEDERAL AGRICULTURAL MORTGAGE NON,Financials,35,224.490005,,39,224.735001,-0.00109016,,,,,,
36,ACT,ENACT HOLDINGS INC,Financials,36,49.5,,41,49.549999,-0.00100906,,,,,,
37,GNE,GENIE ENERGY LTD CLASS B,Utilities,37,15.735,,,,,,,,,,
38,FBLA,FB BANCORP,Financials,38,15.99,,,,,,,,18,15.99,
39,BPRN,PRINCETON BANCORP INC,Financials,39,43.59,,,,,,,,,,
40,LARK,LANDMARK BANCORP INC,Financials,40,32.48,,,,,,,,,,
41,PPIH,PERMA PIPE INTERNATIONAL HOLDINGS,Industrials,41,29.370001,,19,29.549999,-0.00609130,28,29.110001,0.01511501,,,
42,WFC,Wells Fargo,Financials,42,89.444397,,22,89.684998,-0.00268273,19,87.974998,0.01943734,,,
43,XP,XP Inc. - Class A Common Stock,,43,19.969999,,,,,,,,,,
44,FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,44,82.739998,,49,83.129997,-0.00469144,,,,,,
45,CNXN,PC CONNECTION INC,Information Technology,45,82.589996,,48,82.730003,-0.00169234,17,83.639999,-0.01087991,,,
46,DVN,Devon Energy,Energy,46,50.014999,,,,,,,,,,
47,MNSB,MAINSTREET BANCSHARES,Financials,47,25.389999,,24,25.440001,-0.00196549,18,25.610001,-0.00663803,,,
48,LXFR,LUXFER HOLDINGS PLC,Industrials,48,17.280001,,,,,,,,,,
49,CF,CF Industries,Materials,49,135.139999,,27,138.089996,-0.02136286,,,,,,
50,NAT,NORDIC AMERICAN TANKERS LTD,Energy,50,7.21,,,,,,,,,,
