early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,77.96,82.0,early_transition,61.8,bullish_above_signal_proxy,98.86,55.02,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
1608,MITT,TPG MORTGAGE INVESTMENT TRUST INC,RUSSELL2000,Financials,30.56,15.0,bearish_transition,25.0,bearish_proxy,44.46,43.14,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1609,SSP,EW SCRIPPS CLASS A,NASDAQ+RUSSELL2000,Communication,30.55,15.0,bearish_transition,49.8,bullish_below_zero_proxy,25.64,39.38,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1610,NKSH,NATIONAL BANKSHARES INC,NASDAQ+RUSSELL2000,Financials,30.53,15.0,bearish_transition,25.0,bearish_proxy,44.37,43.12,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1611,UNIT,UNITI GROUP INC,RUSSELL2000,Communication,30.49,15.0,bearish_transition,25.0,bearish_proxy,44.25,43.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1612,EFOR,EVERFORTH INC,RUSSELL2000,Information Technology,30.45,15.0,bearish_transition,49.8,bullish_below_zero_proxy,25.33,39.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1613,LCUT,LIFETIME BRANDS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,30.4,35.0,mixed_sideways,25.0,bearish_proxy,25.81,39.41,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1614,PDFS,PDF SOLUTIONS INC,NASDAQ+RUSSELL2000,Information Technology,30.36,35.0,mixed_sideways,25.0,bearish_proxy,25.67,39.38,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1615,MWA,MUELLER WATER PRODUCTS INC SERIES,RUSSELL2000,Industrials,30.35,15.0,bearish_transition,25.0,bearish_proxy,43.83,43.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1616,FOSL,FOSSIL GROUP INC,NASDAQ+RUSSELL2000,Consumer Discretionary,30.33,15.0,bearish_transition,25.0,bearish_proxy,43.76,43.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1617,LADR,LADDER CAPITAL CORP CLASS A,RUSSELL2000,Financials,30.3,15.0,bearish_transition,25.0,bearish_proxy,43.67,42.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1618,RPC,RIDGEPOST CAPITAL INC CLASS A,RUSSELL2000,Financials,30.27,15.0,bearish_transition,25.0,bearish_proxy,43.59,42.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1619,BXC,BLUELINX HOLDINGS INC,RUSSELL2000,Industrials,30.26,15.0,bearish_transition,25.0,bearish_proxy,43.55,42.96,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1620,SMP,STANDARD MOTOR PRODUCTS INC,RUSSELL2000,Consumer Discretionary,30.25,15.0,bearish_transition,25.0,bearish_proxy,43.51,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1621,ACTG,ACACIA RESEARCH CORP,NASDAQ+RUSSELL2000,Financials,30.24,15.0,bearish_transition,25.0,bearish_proxy,43.49,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1622,RLMD,RELMADA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,30.24,15.0,bearish_transition,25.0,bearish_proxy,43.03,43.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1623,KMT,KENNAMETAL INC,RUSSELL2000,Industrials,30.24,15.0,bearish_transition,25.0,bearish_proxy,43.5,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1624,KWY,KINGSWAY CORP,RUSSELL2000,Financials,30.23,15.0,bearish_transition,25.0,bearish_proxy,43.48,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1625,VHI,VALHI INC,RUSSELL2000,Materials,30.2,15.0,bearish_transition,25.0,bearish_proxy,43.38,42.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1626,TWO,TWO HARBORS INVESTMENT CORP,RUSSELL2000,Financials,30.18,15.0,bearish_transition,25.0,bearish_proxy,43.31,42.91,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1627,IMAX,IMAX CORP,RUSSELL2000,Communication,30.16,15.0,bearish_transition,25.0,bearish_proxy,43.25,42.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1628,SIG,SIGNET JEWELERS LTD,RUSSELL2000,Consumer Discretionary,30.16,15.0,bearish_transition,25.0,bearish_proxy,43.25,42.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1629,GNL,GLOBAL NET LEASE INC,RUSSELL2000,Real Estate,30.14,15.0,bearish_transition,25.0,bearish_proxy,43.19,42.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1630,PLXS,PLEXUS CORP,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,30.07,15.0,bearish_transition,25.0,bearish_proxy,42.97,42.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1631,HLIO,HELIOS TECHNOLOGIES INC,RUSSELL2000,Industrials,30.06,15.0,bearish_transition,25.0,bearish_proxy,42.94,42.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1632,BBUC,BROOKFIELD BUSINESS CORP CLASS A,RUSSELL2000,Industrials,30.05,15.0,bearish_transition,25.0,bearish_proxy,42.91,42.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1633,WD,WALKER & DUNLOP INC,RUSSELL2000,Financials,30.04,15.0,bearish_transition,25.0,bearish_proxy,42.89,42.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1634,BHR,BRAEMAR HOTELS RESORTS INC,RUSSELL2000,Real Estate,30.0,15.0,bearish_transition,49.8,bullish_below_zero_proxy,23.96,39.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1635,FBRT,FRANKLIN BSP REALTY TRUST INC,RUSSELL2000,Financials,29.99,15.0,bearish_transition,25.0,bearish_proxy,42.74,42.8,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1636,UAMY,UNITED STATES ANTIMONY CORP,RUSSELL2000,Materials,29.98,15.0,bearish_transition,49.8,bullish_below_zero_proxy,23.93,39.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1637,EU,ENCORE ENERGY CORP,NASDAQ+RUSSELL2000,Energy,29.92,15.0,bearish_transition,25.0,bearish_proxy,42.54,42.76,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1638,COCO,THE VITA COCO COMPANY INC,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Staples,29.9,15.0,bearish_transition,25.0,bearish_proxy,42.0,43.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1639,PLOW,DOUGLAS DYNAMICS INC,RUSSELL2000,Industrials,29.88,15.0,bearish_transition,25.0,bearish_proxy,42.41,42.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1640,ONL,ORION PROPERTIES INC,RUSSELL2000,Real Estate,29.86,15.0,bearish_transition,25.0,bearish_proxy,42.34,42.72,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1641,OFLX,OMEGA FLEX INC,NASDAQ+RUSSELL2000,Industrials,29.84,15.0,bearish_transition,25.0,bearish_proxy,42.29,42.71,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1642,NLOP,NET LEASE OFFICE PROPERTIES,RUSSELL2000,Real Estate,29.83,15.0,bearish_transition,25.0,bearish_proxy,42.26,42.7,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1643,REFI,CHICAGO ATLANTIC REAL ESTATE FINAN,NASDAQ+RUSSELL2000,Financials,29.82,15.0,bearish_transition,25.0,bearish_proxy,42.21,42.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1644,TTI,TETRA TECHNOLOGIES INC,RUSSELL2000,Energy,29.82,15.0,bearish_transition,25.0,bearish_proxy,42.21,42.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1645,AUPH,AURINIA PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,29.81,15.0,bearish_transition,25.0,bearish_proxy,41.74,43.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1646,JOE,ST JOE,RUSSELL2000,Real Estate,29.81,15.0,bearish_transition,25.0,bearish_proxy,42.18,42.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1647,VENU,VENU HOLDING CORP,RUSSELL2000,Consumer Discretionary,29.81,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,6.72,35.59,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1648,TRC,TEJON RANCH,RUSSELL2000,Real Estate,29.78,15.0,bearish_transition,25.0,bearish_proxy,42.11,42.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1649,MBUU,MALIBU BOATS CLASS A INC,NASDAQ+RUSSELL2000,Consumer Discretionary,29.77,15.0,bearish_transition,25.0,bearish_proxy,42.08,42.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1650,DNOW,DNOW INC,RUSSELL2000,Industrials,29.77,15.0,bearish_transition,25.0,bearish_proxy,42.06,42.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1651,CWCO,CONSOLIDATED WATER LTD,NASDAQ+RUSSELL2000,Utilities,29.72,15.0,bearish_transition,25.0,bearish_proxy,41.45,43.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1652,HYMC,HYCROFT MINING HOLDING CLASS A,NASDAQ+RUSSELL2000,Materials,29.72,15.0,bearish_transition,49.8,bullish_below_zero_proxy,23.14,38.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1653,III,INFORMATION SERVICES GROUP INC,NASDAQ+RUSSELL2000,Information Technology,29.58,15.0,bearish_transition,25.0,bearish_proxy,41.5,42.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1654,SERV,SERVE ROBOTICS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,29.56,15.0,bearish_transition,49.8,bullish_below_zero_proxy,22.64,38.78,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1655,MTX,MINERALS TECHNOLOGIES INC,RUSSELL2000,Materials,29.55,15.0,bearish_transition,25.0,bearish_proxy,41.4,42.53,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1656,CNK,CINEMARK HOLDINGS INC,RUSSELL2000,Communication,29.54,15.0,bearish_transition,25.0,bearish_proxy,41.36,42.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1657,MLP,MAUI LAND AND PINEAPPLE INC,RUSSELL2000,Real Estate,29.51,15.0,bearish_transition,25.0,bearish_proxy,41.28,42.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1658,GOLD,GOLD INC,RUSSELL2000,Consumer Discretionary,29.5,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,45.05,43.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1659,USLM,UNITED STATES LIME AND MINERALS IN,RUSSELL2000,Materials,29.49,15.0,bearish_transition,25.0,bearish_proxy,41.22,42.49,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1660,ARDX,ARDELYX INC,NASDAQ+RUSSELL2000,Health Care,29.46,15.0,bearish_transition,25.0,bearish_proxy,40.69,43.39,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1661,STAA,STAAR SURGICAL,NASDAQ+RUSSELL2000,Health Care,29.45,15.0,bearish_transition,25.0,bearish_proxy,40.65,43.38,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1662,WTI,W AND T OFFSHORE INC,RUSSELL2000,Energy,29.43,15.0,bearish_transition,49.8,bullish_below_zero_proxy,22.26,38.7,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1663,AKR,ACADIA REALTY TRUST REIT,RUSSELL2000,Real Estate,29.4,15.0,bearish_transition,25.0,bearish_proxy,40.94,42.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1664,FUL,HB FULLER,RUSSELL2000,Materials,29.4,15.0,bearish_transition,25.0,bearish_proxy,40.94,42.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1665,FOXF,FOX FACTORY HOLDING CORP,NASDAQ+RUSSELL2000,Consumer Discretionary,29.39,15.0,bearish_transition,25.0,bearish_proxy,40.9,42.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1666,MTRX,MATRIX SERVICE,NASDAQ+RUSSELL2000,Industrials,29.39,15.0,bearish_transition,25.0,bearish_proxy,40.93,42.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1667,SPRB,SPRUCE BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,29.39,15.0,bearish_transition,25.0,bearish_proxy,40.47,43.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1668,VPG,VISHAY PRECISION GROUP INC,RUSSELL2000,Information Technology,29.38,35.0,mixed_sideways,25.0,bearish_proxy,22.72,38.79,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1669,DNUT,KRISPY KREME INC,NASDAQ+RUSSELL2000,Consumer Discretionary,29.37,15.0,bearish_transition,25.0,bearish_proxy,40.87,42.42,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1670,HNRG,HALLADOR ENERGY,NASDAQ+RUSSELL2000,Utilities,29.36,15.0,bearish_transition,25.0,bearish_proxy,40.36,43.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1671,AGNT,AGNT INC,NASDAQ+RUSSELL2000,Real Estate,29.35,15.0,bearish_transition,25.0,bearish_proxy,40.8,42.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1672,RXT,RACKSPACE TECHNOLOGY INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,29.35,15.0,bearish_transition,25.0,bearish_proxy,40.8,42.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1673,VOXR,VOX ROYALTY CORP,NASDAQ+RUSSELL2000,Materials,29.35,15.0,bearish_transition,25.0,bearish_proxy,40.81,42.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1674,AAP,ADVANCE AUTO PARTS INC,RUSSELL2000,Consumer Discretionary,29.3,15.0,bearish_transition,25.0,bearish_proxy,40.64,42.38,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1675,JOUT,JOHNSON OUTDOORS INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,29.24,15.0,bearish_transition,25.0,bearish_proxy,40.46,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1676,PIPR,PIPER SANDLER COMPANIES,RUSSELL2000,Financials,29.24,15.0,bearish_transition,25.0,bearish_proxy,40.46,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1677,NC,NACCO INDUSTRIES INC CLASS A,RUSSELL2000,Energy,29.22,15.0,bearish_transition,25.0,bearish_proxy,40.42,42.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1678,WOR,WORTHINGTON ENTERPRISES INC,RUSSELL2000,Industrials,29.22,15.0,bearish_transition,25.0,bearish_proxy,40.41,42.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1679,WOOF,PETCO HEALTH AND WELLNESS COMPANY,NASDAQ+RUSSELL2000,Consumer Discretionary,29.21,15.0,bearish_transition,25.0,bearish_proxy,40.37,42.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1680,AEO,AMERICAN EAGLE OUTFITTERS INC,RUSSELL2000,Consumer Discretionary,29.14,15.0,bearish_transition,25.0,bearish_proxy,40.15,42.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1681,BDN,BRANDYWINE REALTY TRUST REIT,RUSSELL2000,Real Estate,29.12,15.0,bearish_transition,25.0,bearish_proxy,40.09,42.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1682,FIZZ,NATIONAL BEVERAGE CORP,NASDAQ+RUSSELL2000,Consumer Staples,29.09,15.0,bearish_transition,25.0,bearish_proxy,39.56,43.16,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1683,ASO,ACADEMY SPORTS AND OUTDOORS INC,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,29.08,15.0,bearish_transition,25.0,bearish_proxy,39.97,42.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1684,OVLY,OAK VALLEY BANCORP,NASDAQ+RUSSELL2000,Financials,29.07,15.0,bearish_transition,25.0,bearish_proxy,39.96,42.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1685,URBN,URBAN OUTFITTERS INC,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,29.05,15.0,bearish_transition,25.0,bearish_proxy,39.88,42.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1686,PEBK,PEOPLES BANCORP OF NORTH CAROLINA,NASDAQ+RUSSELL2000,Financials,29.04,15.0,bearish_transition,25.0,bearish_proxy,39.84,42.22,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1687,RAIL,FREIGHTCAR AMERICA INC,NASDAQ+RUSSELL2000,Industrials,28.99,15.0,bearish_transition,25.0,bearish_proxy,39.7,42.19,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1688,BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,RUSSELL2000,Financials,28.98,15.0,bearish_transition,25.0,bearish_proxy,39.68,42.19,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1689,BOOT,BOOT BARN HOLDINGS INC,RUSSELL2000,Consumer Discretionary,28.97,15.0,bearish_transition,25.0,bearish_proxy,39.63,42.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1690,RFIL,RF INDUSTRIES LTD,NASDAQ+RUSSELL2000,Information Technology,28.92,15.0,bearish_transition,25.0,bearish_proxy,39.48,42.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1691,PPHC,PUBLIC POLICY HOLDING INC,NASDAQ+RUSSELL2000,Industrials,28.89,15.0,bearish_transition,49.8,bullish_below_zero_proxy,20.62,38.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1692,LENZ,LENZ THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,28.87,15.0,bearish_transition,49.8,bullish_below_zero_proxy,20.11,39.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1693,GLOB,GLOBANT SA,RUSSELL2000,Information Technology,28.87,15.0,bearish_transition,49.8,bullish_below_zero_proxy,20.56,38.36,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1694,CNX,CNX RESOURCES CORP,RUSSELL2000,Energy,28.83,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,43.01,42.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1695,CPRI,CAPRI HOLDINGS LTD,RUSSELL2000,Consumer Discretionary,28.83,15.0,bearish_transition,25.0,bearish_proxy,39.23,42.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1696,AMPH,AMPHASTAR PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,28.79,15.0,bearish_transition,25.0,bearish_proxy,38.63,42.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1697,ISBA,ISABELLA BANK CORP,NASDAQ+RUSSELL2000,Financials,28.77,15.0,bearish_transition,25.0,bearish_proxy,39.05,42.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1698,SRZN,SURROZEN INC,NASDAQ+RUSSELL2000,Health Care,28.77,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,42.38,43.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1699,EVGO,EVGO INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,28.74,15.0,bearish_transition,25.0,bearish_proxy,38.95,42.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1700,BCBP,BCB BANCORP INC,NASDAQ+RUSSELL2000,Financials,28.71,15.0,bearish_transition,25.0,bearish_proxy,38.84,42.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1701,SKYT,SKYWATER TECHNOLOGY INC,NASDAQ+RUSSELL2000,Information Technology,28.69,15.0,bearish_transition,25.0,bearish_proxy,38.79,42.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1702,ECVT,ECOVYST INC,RUSSELL2000,Materials,28.68,15.0,bearish_transition,25.0,bearish_proxy,38.76,42.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
