current_rank,ticker,name,sector,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
14,VTS,VITESSE ENERGY INC,Energy,14,16.370001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,ONIT,ONITY GROUP INC,Financials,15,39.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RGTI,RIGETTI COMPUTING,Information Technology,16,17.754999,,41,17.65,0.00594895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,MCD,McDonald's,Consumer Discretionary,17,272.690002,,,,,36,274.480011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,GLOB,GLOBANT,Information Technology,18,39.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,CAMT,Camtek Ltd. - Ordinary Shares,,19,160.521103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,CPRT,Copart,Industrials,20,29.584999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,FLY,FIREFLY AEROSPACE,Industrials,21,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,22,250.455002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,COHR,Coherent Corp.,Information Technology,23,330.73999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CHRD,Chord Energy Corporation - Common Stock,,24,139.789993,,,,,,,,,,,,,,,,,,,,44,140.380005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,NPO,ENPRO INC,Industrials,25,336.519989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,FTRE,FORTREA HOLDINGS INC,Health Care,26,19.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,CEG,Constellation Energy,Utilities,27,277.559998,,44,270.429993,0.02636544,,,,,,,,,,40,267.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,MNSB,MAINSTREET BANCSHARES INC,Financials,28,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,RDVT,RED VIOLET INC,Information Technology,29,70.525002,,,,,,,,,,,,,,,,,,,,,,,,,,29,67.800003,,,,,,,,,,,,,,,,,,,,,,,,,
30,WYNN,Wynn Resorts,Consumer Discretionary,30,104.214996,,,,,24,102.540001,,,,,11,101.150002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,CMCSA,Comcast,Communication Services,31,25.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,NFLX,Netflix,Communication Services,32,74.754997,,23,76.290001,-0.02012064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,GLNG,GOLAR LNG,Energy,33,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,TYL,Tyler Technologies,Information Technology,34,321.170013,,13,318.600006,0.00806656,,,,,,,,,,,,,,,,,,,,,,14,333.829987,,3,333.320007,0.00153000,,,,,,,,,,,,,,,,11,317.920013,,4,319.51001,-0.00497636
35,TW,Tradeweb Markets Inc. - Class A Common Stock,,35,104.400002,,,,,,,,26,103.32,,,,,,,,,,,,,,,,,,,,,,,27,102.014999,,,,,,,,,,,,,,,,,,,
36,CVNA,Carvana,Consumer Discretionary,36,72.309998,,,,,,,,,,,37,69.474998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ISBA,ISABELLA BANK CORP,Financials,37,40.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,CBIO,CRESCENT BIOPHARMA,Health Care,38,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,DIS,Walt Disney Company (The),Communication Services,39,103.289902,,,,,,,,,,,24,101.769997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,GHM,GRAHAM CORP,Industrials,40,108.190002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,WFRD,Weatherford International plc - Ordinary shares,,41,93.629997,,46,92.900002,0.00785786,,,,23,88.959999,,12,87.529999,0.01633726,12,89.419998,-0.02113620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,CSGP,CoStar Group,Real Estate,42,31.315001,,,,,23,30.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,HCA,HCA Healthcare,Health Care,43,411.790009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PATK,PATRICK INDUSTRIES,Consumer Discretionary,44,88.279999,,,,,11,88.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,CHTR,Charter Communications,Communication Services,45,156.449997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,MLYS,MINERALYS THERAPEUTICS,Health Care,46,27.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,DMC,DEL MONTE,Consumer Staples,47,30.700001,,,,,27,30.735001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,SM,SM ENERGY,Energy,48,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31.295,,,,
49,STOK,STOKE THERAPEUTICS,Health Care,49,32.610001,,,,,,,,,,,32,31.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,GLIBK,LIBERTY CAPITAL CORP SERIES C,Communication,50,25.120001,,,,,38,24.0,,29,23.950001,0.00208764,,,,,,,23,23.68,,47,23.17,0.02201122,,,,33,23.35,,,,,,,,,,,,,,,,,,,,,,,,,
