current_rank,ticker,name,sector,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
544,PIPR,PIPER SANDLER COMPANIES,Financials,544,81.77,,120,81.71,0.0007343042467262695
545,CTRN,CITI TRENDS INC,Consumer Discretionary,545,63.59,,484,63.9,-0.00485133020344275
546,CCS,CENTURY COMMUNITIES INC,Consumer Discretionary,546,62.45,,899,62.6,-0.0023961661341852514
547,ENR,ENERGIZER HOLDINGS INC,Consumer Staples,547,21.09,,916,20.75,0.016385542168674716
548,EE,EXCELERATE ENERGY INC CLASS A,Energy,548,35.9,,114,35.96,-0.0016685205784204848
549,BEAM,BEAM THERAPEUTICS INC,Health Care,549,35.53,,83,35.805,-0.007680491551459223
550,RMAX,RE MAX HOLDINGS INC CLASS A,Real Estate,550,9.6,,64,9.78,-0.018404907975460127
551,TRIP,TRIPADVISOR INC,Communication,551,12.36,,164,12.745,-0.0302079246763437
552,MPTI,M TRON INDUSTRIES INC,Information Technology,552,95.46,,749,95.3,0.0016789087093389554
553,CUBI,CUSTOMERS BANCORP INC,Financials,553,76.19,,853,76.665,-0.00619578686493194
554,SEZL,SEZZLE INC,Financials,554,156.47,,580,159.845,-0.021114204385498492
555,BFC,BANK FIRST CORP,Financials,555,142.82,,874,143.245,-0.0029669447450173525
556,COHU,COHU INC,Information Technology,556,70.07,,411,70.39,-0.004546100298337907
557,VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Consumer Discretionary,557,95.71,,936,95.505,0.0021464844772525193
558,HAPN,HAPPEN CORP,Financials,558,18.62,,,,
559,NMIH,NMI HOLDINGS INC,Financials,559,37.66,,188,37.58,0.002128791910590788
560,LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Consumer Discretionary,560,25.55,,620,25.52,0.0011755485893416573
561,LWAY,LIFEWAY FOODS INC,Consumer Staples,561,26.43,,496,26.18,0.009549274255156615
562,ATRC,ATRICURE INC,Health Care,562,28.44,,236,28.635,-0.006809848088004222
563,MBX,MBX BIOSCIENCES INC,Health Care,563,43.91,,470,44.96,-0.023354092526690517
564,UTL,UNITIL CORP,Utilities,564,51.02,,340,51.23,-0.004099160648057709
565,ASIC,ATEGRITY SPECIALTY INSURANCE COMPA,Financials,565,21.44,,352,21.595,-0.007177587404491703
566,OSG,OCTAVE SPECIALTY GROUP INC,Financials,566,5.68,,63,5.5617,0.021270474854810484
567,LNSR,LENSAR INC,Health Care,567,5.66,,189,5.7412,-0.014143384658259595
568,BHVN,BIOHAVEN LTD,Health Care,568,15.5,,901,15.515,-0.0009668063164679497
569,HWKN,HAWKINS INC,Materials,569,162.01,,573,161.05,0.005960881713753308
570,NVRI,ENVIRI CORP,Industrials,570,21.6,,452,21.91,-0.014148790506617881
571,ROG,ROGERS CORP,Information Technology,571,166.51,,872,164.94,0.009518612828907536
572,AKTS,AKTIS ONCOLOGY INC,Health Care,572,24.79,,479,25.1001,-0.012354532452061973
573,AIRJ,AIRJOULE TECHNOLOGIES CORP CLASS A,Industrials,573,4.88,,613,4.925,-0.009137055837563413
574,WYFI,WHITEFIBER INC,Information Technology,574,44.77,,517,46.325,-0.03356718834322714
575,ZVIA,ZEVIA CLASS A,Consumer Staples,575,1.52,,1270,1.515,0.0033003300330034513
576,RZLV,REZOLVE AI PLC,Information Technology,576,2.67,,518,2.6701,-3.745178083225387e-05
577,DYN,DYNE THERAPEUTICS INC,Health Care,577,20.87,,158,20.76,0.005298651252408471
578,CTS,CTS CORP,Information Technology,578,68.31,,743,67.305,0.01493202585246256
579,ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,579,94.04,,976,94.13,-0.0009561245086581183
580,CEVA,CEVA INC,Information Technology,580,48.41,,1017,48.66,-0.005137690094533465
581,ASPN,ASPEN AEROGELS INC,Materials,581,6.37,,738,6.475,-0.01621621621621616
582,SMTC,SEMTECH CORP,Information Technology,582,174.73,,1456,175.115,-0.0021985552351313498
583,FLR,FLUOR CORP,Industrials,583,54.42,,560,54.48,-0.0011013215859030367
584,XNCR,XENCOR INC,Health Care,584,14.01,,78,14.03,-0.0014255167498218313
585,ATLC,ATLANTICUS HOLDINGS CORP,Financials,585,99.52,,536,98.68,0.00851236319416282
586,OPK,OPKO HEALTH INC,Health Care,586,1.43,,403,1.445,-0.01038062283737029
587,ARQT,ARCUTIS BIOTHERAPEUTICS INC,Health Care,587,26.66,,581,26.98,-0.011860637509266136
588,INNV,INNOVAGE HOLDING CORP,Health Care,588,9.21,,21,9.3,-0.009677419354838679
589,MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,589,5.25,,526,5.145,0.020408163265306145
590,CNK,CINEMARK HOLDINGS INC,Communication,590,33.61,,934,34.065,-0.013356817848231284
591,PACK,RANPAK HOLDINGS CORP CLASS A,Materials,591,7.27,,753,7.23,0.0055325034578146415
592,HLIT,HARMONIC INC,Information Technology,592,14.96,,598,15.345,-0.02508960573476704
593,NPKI,NPK INTERNATIONAL INC,Industrials,593,15.32,,118,15.26,0.003931847968545288
594,CVLT,COMMVAULT SYSTEMS INC,Information Technology,594,126.01,,575,125.47,0.0043038176456524635
595,APOG,APOGEE ENTERPRISES INC,Industrials,595,41.42,,615,41.67,-0.005999520038396877
596,BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,596,27.54,,356,27.84,-0.010775862068965525
597,FLYW,FLYWIRE CORP,Financials,597,15.43,,540,15.5199,-0.00579256309641174
598,ALHC,ALIGNMENT HEALTHCARE INC,Health Care,598,21.29,,467,21.385,-0.004442366144493892
599,TGTX,TG THERAPEUTICS INC,Health Care,599,54.4,,647,54.84,-0.008023340627279496
600,TNGX,TANGO THERAPEUTICS INC,Health Care,600,28.5,,86,28.18,0.011355571327182457
601,HG,HAMILTON INSURANCE GROUP LTD CLASS,Financials,601,31.65,,373,31.7,-0.001577287066246047
602,ESOA,ENERGY SERVICES OF AMERICA CORP,Energy,602,17.89,,410,17.64,0.014172335600907138
603,RLAY,RELAY THERAPEUTICS INC,Health Care,603,17.28,,126,17.12,0.009345794392523477
604,BIOA,BIOAGE LABS INC,Health Care,604,21.47,,494,21.37,0.004679457182966695
605,CBT,CABOT CORP,Materials,605,90.7,,922,91.4,-0.007658643326039383
606,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,606,25.06,,1789,24.84,0.008856682769726287
607,VSEC,VSE CORP,Industrials,607,215.55,,591,216.57,-0.004709793600221501
608,PNTG,PENNANT GROUP INC,Health Care,608,33.63,,578,33.74,-0.003260225251926485
609,ACTG,ACACIA RESEARCH CORP,Financials,609,4.74,,97,4.77,-0.0062893081761005165
610,TEX,TEREX CORP,Industrials,610,68.94,,399,68.9,0.0005805515239476478
611,CLOV,CLOVER HEALTH INVESTMENTS CORP CLA,Health Care,611,5.14,,525,5.1868,-0.00902290429551944
612,IMAX,IMAX CORP,Communication,612,44.0,,970,44.34,-0.007668019846639673
613,LFCR,LIFECORE BIOMEDICAL INC,Health Care,613,5.53,,495,5.5,0.005454545454545601
614,RIGL,RIGEL PHARMACEUTICALS INC,Health Care,614,35.73,,212,36.12,-0.010797342192691017
615,ATRO,ASTRONICS CORP,Industrials,615,81.85,,478,81.23,0.007632648036439704
616,FLNC,FLUENCE ENERGY INC CLASS A,Industrials,616,25.19,,689,25.6351,-0.017362912569094724
617,EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,617,164.46,,870,164.945,-0.0029403740640818743
618,DNLI,DENALI THERAPEUTICS INC,Health Care,618,24.05,,405,24.12,-0.0029021558872305286
619,WT,WISDOMTREE INC,Financials,619,18.66,,1231,18.78,-0.006389776357827559
620,PRVA,PRIVIA HEALTH GROUP INC,Health Care,620,23.49,,412,23.8,-0.013025210084033678
621,DY,DYCOM INDUSTRIES INC,Industrials,621,468.01,,1218,462.37,0.012198023228150667
622,SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,622,9.64,,877,9.78,-0.014314928425357754
623,PRCH,PORCH GROUP INC,Information Technology,623,12.26,,600,12.48,-0.017628205128205177
624,ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,624,49.64,,463,49.65,-0.00020140986908356862
625,AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,625,16.11,,497,16.22,-0.006781750924784169
626,WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,626,13.61,,632,13.63,-0.0014673514306677848
627,CECO,CECO ENVIRONMENTAL CORP,Industrials,627,99.67,,687,98.34,0.013524506813097359
628,PKOH,PARK OHIO HOLDINGS CORP,Industrials,628,36.55,,623,36.19,0.009947499309201469
629,SYRE,SPYRE THERAPEUTICS INC,Health Care,629,100.32,,551,101.09,-0.007616974972796564
630,STNG,SCORPIO TANKERS INC,Energy,630,82.45,,121,82.7264,-0.003341134148228342
631,STRL,STERLING INFRASTRUCTURE INC,Industrials,631,932.75,,710,924.47,0.008956483174142882
632,AEIS,ADVANCED ENERGY INDUSTRIES INC,Information Technology,632,388.23,,480,386.55,0.004346138921226261
633,PTCT,PTC THERAPEUTICS INC,Health Care,633,80.96,,40,81.01,-0.0006172077521294783
634,CORZ,CORE SCIENTIFIC INC,Information Technology,634,29.08,,594,29.57,-0.016570848833277085
635,SCSC,SCANSOURCE INC,Information Technology,635,49.33,,603,49.62,-0.005844417573559024
636,SXI,STANDEX INTERNATIONAL CORP,Industrials,636,320.61,,871,316.85,0.011866813949818589
637,FISI,FINANCIAL INSTITUTIONS INC,Financials,637,37.89,,606,37.91,-0.0005275652862040126
638,KNF,KNIFE RIVER CORP,Materials,638,87.49,,380,87.09,0.004592949822023185
639,SNEX,STONEX GROUP INC,Financials,639,138.79,,602,139.89,-0.007863321180927807
640,ETON,ETON PHARMACEUTCIALS INC,Health Care,640,32.72,,487,32.34,0.011750154607297336
641,BCAX,BICARA THERAPEUTICS INC,Health Care,641,24.55,,314,24.055,0.02057784244439831
642,AIR,AAR CORP,Industrials,642,134.28,,987,135.27,-0.007318695941450515
643,PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,643,18.72,,1088,18.745,-0.0013336889837290977
644,TTMI,TTM TECHNOLOGIES INC,Information Technology,644,221.47,,597,222.85,-0.0061925061700695005
645,LPRO,OPEN LENDING CORP,Financials,645,3.13,,538,3.12,0.0032051282051281937
646,RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,646,85.62,,997,85.53,0.0010522623640827344
647,EFSI,EAGLE FINANCIAL SERVICES INC,Financials,647,42.01,,589,42.1395,-0.003073126164287676
648,EXFY,EXPENSIFY INC CLASS A,Information Technology,648,1.64,,966,1.715,-0.04373177842565612
649,CRMD,CORMEDIX INC,Health Care,649,8.82,,622,8.868,-0.005412719891745632
650,ATEN,A10 NETWORKS INC,Information Technology,650,33.77,,557,33.76,0.0002962085308058082
651,PSNL,PERSONALIS INC,Health Care,651,10.17,,150,10.23,-0.0058651026392961825
652,NWPX,NWPX INFRASTRUCTURE INC,Industrials,652,140.92,,619,141.2712,-0.002485998561631897
653,ACT,ENACT HOLDINGS INC,Financials,653,42.72,,688,42.505,0.005058228443712398
654,CXW,CORECIVIC REIT INC,Industrials,654,29.65,,1275,29.76,-0.003696236559139865
655,GNE,GENIE ENERGY LTD CLASS B,Utilities,655,14.0,,641,14.0,0.0
656,MCS,THE MARCUS CORP,Communication,656,23.5,,1100,23.885,-0.016118903077245172
657,CADL,CANDEL THERAPEUTICS INC,Health Care,657,9.15,,971,9.27,-0.012944983818770184
658,MEI,METHODE ELECTRONICS INC,Information Technology,658,13.94,,792,13.78,0.011611030478954953
659,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,659,124.22,,672,121.88,0.019199212340006655
660,IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Health Care,660,17.6,,511,17.52,0.004566210045662267
661,RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,661,30.52,,570,30.535,-0.0004912395611593734
662,HCAT,HEALTH CATALYST INC,Health Care,662,1.72,,22,1.665,0.033033033033033066
663,RIOT,RIOT PLATFORMS INC,Information Technology,663,28.63,,649,28.945,-0.01088270858524798
664,KURA,KURA ONCOLOGY INC,Health Care,664,10.36,,79,10.47,-0.010506208213944768
665,TRVI,TREVI THERAPEUTICS INC,Health Care,665,17.71,,653,17.715,-0.00028224668360143923
666,FSTR,LB FOSTER,Industrials,666,43.75,,694,43.16,0.013670064874884202
667,NUVB,NUVATION BIO INC CLASS A,Health Care,667,5.76,,492,5.8601,-0.017081619767580825
668,KE,KIMBALL ELECTRONICS INC,Information Technology,668,25.97,,1712,26.06,-0.0034535686876439042
669,AIP,ARTERIS INC,Information Technology,669,44.5,,605,44.24,0.005877034358046984
670,LMND,LEMONADE INC,Financials,670,57.51,,507,57.93,-0.0072501294665976435
671,MTH,MERITAGE CORP,Consumer Discretionary,671,75.08,,885,75.325,-0.0032525721871888846
672,VSTS,VESTIS CORP,Industrials,672,13.11,,1310,13.18,-0.00531107738998482
673,MGTX,MEIRAGTX HOLDINGS PLC,Health Care,673,11.48,,889,11.37,0.009674582233949014
674,CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,674,76.91,,614,77.39,-0.006202351725029143
675,LXFR,LUXFER HOLDINGS PLC,Industrials,675,18.95,,692,18.925,0.0013210039630118242
676,INN,SUMMIT HOTEL PROPERTIES REIT INC,Real Estate,676,6.57,,1010,6.695,-0.01867064973861088
677,PTGX,PROTAGONIST THERAPEUTICS INC,Health Care,677,115.03,,170,115.07,-0.00034761449552433987
678,TVTX,TRAVERE THERAPEUTICS INC,Health Care,678,55.11,,706,55.94,-0.014837325706113624
679,PAYO,PAYONEER GLOBAL INC,Financials,679,7.02,,601,7.03,-0.0014224751066856944
680,SANM,SANMINA CORP,Information Technology,680,253.45,,1445,252.2,0.004956383822363186
681,KN,KNOWLES CORP,Information Technology,681,42.8,,840,42.23,0.013497513615912782
682,LQDT,LIQUIDITY SERVICES INC,Industrials,682,37.52,,628,37.825,-0.008063450099140779
683,BJRI,BJS RESTAURANTS INC,Consumer Discretionary,683,54.72,,682,54.58,0.002565042139978102
684,IDYA,IDEAYA BIOSCIENCES INC,Health Care,684,34.23,,157,34.39,-0.004652515266065804
685,MAC,MACERICH REIT,Real Estate,685,24.04,,1222,23.985,0.002293099854075553
686,MYE,MYERS INDUSTRIES INC,Materials,686,27.97,,967,27.79,0.0064771500539761995
687,BLND,BLEND LABS INC CLASS A,Information Technology,687,1.68,,643,1.62,0.03703703703703698
688,PDEX,PRO DEX INC,Health Care,688,64.4,,618,64.75,-0.00540540540540535
689,RYTM,RHYTHM PHARMACEUTICALS INC,Health Care,689,101.39,,36,100.455,0.009307650191628047
690,TZOO,TRAVELZOO,Communication,690,11.36,,25,11.29,0.00620017714791854
691,GNW,GENWORTH FINANCIAL INC,Financials,691,8.94,,639,8.975,-0.003899721448467952
692,MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Communication,692,75.32,,750,74.41,0.012229539040451431
693,AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,693,71.99,,813,71.44,0.007698768197088368
694,HYLN,HYLIION HOLDINGS CORP,Industrials,694,7.37,,1331,7.845,-0.06054811982154229
695,MHO,M I HOMES INC,Consumer Discretionary,695,149.09,,914,149.1,-6.706908115350352e-05
696,WNC,WABASH NATIONAL CORP,Industrials,696,12.06,,1064,11.955,0.008782936010037767
697,YEXT,YEXT INC,Information Technology,697,3.94,,676,3.975,-0.008805031446540879
698,FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,698,64.84,,590,64.54,0.004648280136349436
699,VC,VISTEON CORP,Consumer Discretionary,699,120.0,,1277,121.235,-0.010186827236359108
700,PDM,PIEDMONT REALTY TRUST INC CLASS A,Real Estate,700,9.01,,805,9.09,-0.008800880088008833
701,HUT,HUT CORP,Information Technology,701,121.04,,631,122.24,-0.00981675392670145
702,FORM,FORMFACTOR INC,Information Technology,702,156.66,,142,155.41,0.008043240460716916
703,NAVN,NAVAN INC CLASS A,Consumer Discretionary,703,21.66,,661,21.945,-0.012987012987012991
704,NODK,NI HOLDINGS INC,Financials,704,15.735,,763,15.84,-0.006628787878787956
705,VCYT,VERACYTE INC,Health Care,705,53.19,,490,53.775,-0.01087866108786617
706,PRLB,PROTO LABS INC,Industrials,706,81.68,,816,81.48,0.002454590083456054
707,PGEN,PRECIGEN INC,Health Care,707,5.38,,193,5.285,0.01797540208136228
708,AAT,AMERICAN ASSETS TRUST REIT INC,Real Estate,708,24.24,,1280,24.385,-0.0059462784498668375
709,FRD,FRIEDMAN INDUSTRIES INC,Materials,709,37.15,,584,36.9,0.006775067750677488
710,ACA,ARCOSA INC,Industrials,710,144.9,,845,144.35,0.0038101835815727014
711,FUNC,FIRST UNITED CORP,Financials,711,42.25,,926,41.97,0.006671431975220354
712,KRYS,KRYSTAL BIOTECH INC,Health Care,712,343.43,,658,344.7,-0.0036843632143892524
713,VMD,VIEMED HEALTHCARE INC,Health Care,713,10.87,,143,10.715,0.014465702286514226
714,ALRM,ALARM.COM HOLDINGS INC,Information Technology,714,43.7,,762,44.045,-0.007832898172323688
715,AZZ,AZZ INC,Industrials,715,158.24,,882,158.72,-0.003024193548387011
716,CBNA,CHAIN BRIDGE BANCORP INC CLASS A,Financials,716,37.1,,1062,38.05,-0.024967148488830415
717,WOR,WORTHINGTON ENTERPRISES INC,Industrials,717,61.49,,462,61.24,0.004082299150881763
718,FTK,FLOTEK INDUSTRIES INC,Materials,718,24.33,,1350,24.15,0.007453416149068248
719,KTB,KONTOOR BRANDS INC,Consumer Discretionary,719,76.14,,382,76.65,-0.006653620352250589
720,AGX,ARGAN INC,Industrials,720,790.0,,348,779.83,0.013041303873921217
721,MSBI,MIDLAND STATES BANCORP INC,Financials,721,29.52,,663,29.44,0.0027173913043476716
722,RGTI,RIGETTI COMPUTING INC,Information Technology,722,21.38,,670,22.3001,-0.041259904664104674
723,LQDA,LIQUIDIA CORP,Health Care,723,75.49,,695,74.965,0.007003268191822842
724,AMBQ,AMBIQ MICRO INC,Information Technology,724,88.56,,1462,87.57,0.011305241521069043
725,TE,T1 ENERGY INC,Information Technology,725,10.4,,757,10.855,-0.041916167664670656
726,ALRS,ALERUS FINANCIAL CORP,Financials,726,29.76,,659,30.0799,-0.010635008760002451
727,CMTG,CLAROS MORTGAGE TRUST INC,Financials,727,2.51,,428,2.565,-0.021442495126705707
728,DDD,3D SYSTEMS CORP,Industrials,728,3.26,,744,3.365,-0.031203566121842607
729,ASTE,ASTEC INDUSTRIES INC,Industrials,729,57.83,,41,57.58,0.004341785342132587
730,MTRN,MATERION CORP,Materials,730,277.68,,1119,276.15,0.005540467137425509
731,OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,731,27.1,,942,27.62,-0.018826937002172306
732,TSSI,TSS INC,Information Technology,732,13.3,,1081,13.39,-0.006721433905899965
733,GRC,GORMAN-RUPP,Industrials,733,87.93,,993,88.46,-0.005991408546235477
734,PHIN,PHINIA INC,Consumer Discretionary,734,81.33,,1301,80.88,0.005563798219584637
735,LNTH,LANTHEUS HOLDINGS INC,Health Care,735,106.2,,596,105.54,0.006253553155201708
736,CHEF,CHEFS WAREHOUSE INC,Consumer Staples,736,93.79,,789,95.845,-0.021440868068235086
737,EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,737,9.87,,801,9.865,0.0005068423720222537
738,CALY,CALLAWAY GOLF COMPANY,Consumer Discretionary,738,18.02,,935,18.085,-0.003594138789051793
739,TFIN,TRIUMPH FINANCIAL INC,Financials,739,73.02,,1227,73.09,-0.0009577233547681807
740,ENS,ENERSYS,Industrials,740,232.94,,745,230.81,0.009228369654694424
741,ATLO,AMES NATIONAL CORP,Financials,741,29.8,,1098,29.81,-0.00033545790003353115
742,ATKR,ATKORE INC,Industrials,742,81.95,,739,81.85,0.0012217470983506562
743,GVA,GRANITE CONSTRUCTION INC,Industrials,743,151.5,,370,150.56,0.006243358129649268
744,ECBK,ECB BANCORP INC,Financials,744,20.01,,1014,20.18,-0.00842418235877096
745,GEO,GEO GROUP INC,Industrials,745,29.67,,1038,29.65,0.0006745362563238544
746,MVBF,MVB FINANCIAL CORP,Financials,746,27.76,,657,27.63,0.004705030763662688
747,PLXS,PLEXUS CORP,Information Technology,747,303.82,,626,305.0,-0.0038688524590164697
748,CHMG,CHEMUNG FINANCIAL CORP,Financials,748,71.45,,629,71.73,-0.0039035271155722917
749,PXED,PHOENIX EDUCATION PARTNERS INC,Consumer Discretionary,749,30.48,,776,30.96,-0.015503875968992276
750,NUVL,NUVALENT INC CLASS A,Health Care,750,123.42,,555,123.425,-4.0510431436047156e-05
751,FORR,FORRESTER RESEARCH INC,Industrials,751,7.11,,1239,6.93,0.025974025974025983
752,OFG,OFG BANCORP,Financials,752,47.19,,952,47.1,0.0019108280254775956
753,XPER,XPERI INC,Information Technology,753,7.97,,759,7.865,0.013350286077558726
754,SPFI,SOUTH PLAINS FINANCIAL INC,Financials,754,40.59,,298,40.53,0.001480384900074183
755,VCEL,VERICEL CORP,Health Care,755,40.47,,796,40.53,-0.001480384900074072
756,MRX,MAREX GROUP PLC,Financials,756,65.3,,795,66.02,-0.010905786125416483
757,DERM,JOURNEY MEDICAL CORP,Health Care,757,6.43,,831,6.4064,0.003683816183816191
758,IRMD,IRADIMED CORP,Health Care,758,91.69,,592,91.1625,0.005786370492252946
759,WLFC,WILLIS LEASE FINANCE CORP,Industrials,759,208.97,,764,206.81,0.01044436922779357
760,DGII,DIGI INTERNATIONAL INC,Information Technology,760,68.78,,651,69.39,-0.008790892059374555
761,KALU,KAISER ALUMINIUM CORP,Materials,761,185.03,,633,182.05,0.01636912936006585
762,SXT,SENSIENT TECHNOLOGIES CORP,Materials,762,119.07,,1226,118.2,0.007360406091370564
763,CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,763,11.4,,921,11.3,0.008849557522123908
764,GRDN,GUARDIAN PHARMACY SERVICES INC CLA,Health Care,764,41.89,,415,42.92,-0.02399813606710166
765,MAGN,MAGNERA CORP,Materials,765,12.02,,447,12.2,-0.014754098360655665
766,OSUR,ORASURE TECHNOLOGIES INC,Health Care,766,4.16,,74,4.16,0.0
767,RUSHB,RUSH ENTERPRISES INC CLASS B,Industrials,767,73.26,,162,72.6,0.00909090909090926
768,GCMG,GCM GROSVENOR INC CLASS A,Financials,768,12.13,,737,12.06,0.005804311774461057
769,MPLT,MAPLIGHT THERAPEUTICS INC,Health Care,769,29.79,,577,31.05,-0.04057971014492756
770,CLSK,CLEANSPARK INC,Information Technology,770,17.45,,579,17.7199,-0.015231462931506345
771,DNOW,DNOW INC,Industrials,771,13.71,,1366,13.745,-0.0025463805020006225
772,CENT,CENTRAL GARDEN AND PET,Consumer Staples,772,42.96,,718,43.56,-0.01377410468319562
773,IMKTA,INGLES MARKETS INC CLASS A,Consumer Staples,773,89.75,,1146,89.11,0.007182134440579135
774,OPLN,OPENLANE INC,Industrials,774,38.54,,752,38.77,-0.005932421975754498
775,AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Information Technology,775,49.36,,927,49.22,0.002844372206420198
776,CBL,CBL ASSOCIATES PROPERTIES INC,Real Estate,776,49.6,,1211,48.775,0.016914402870322975
777,FSBC,FIVE STAR BANCORP,Financials,777,45.84,,152,45.79,0.0010919414719372522
778,CATY,CATHAY GENERAL BANCORP,Financials,778,59.95,,1109,59.95,0.0
779,AGIO,AGIOS PHARMACEUTICALS INC,Health Care,779,35.1,,686,35.225,-0.0035486160397445454
780,FTDR,FRONTDOOR INC,Consumer Discretionary,780,71.87,,810,72.475,-0.008347706105553465
781,MCHB,MECHANICS BANCORP CLASS A,Financials,781,14.89,,660,14.95,-0.004013377926421313
782,OSCR,OSCAR HEALTH INC CLASS A,Financials,782,28.54,,892,28.98,-0.015182884748102143
783,IMMR,IMMERSION CORP,Information Technology,783,6.55,,680,6.555,-0.0007627765064835978
784,PCB,PCB BANCORP,Financials,784,26.68,,785,26.75,-0.0026168224299065734
785,AQST,AQUESTIVE THERAPEUTICS INC,Health Care,785,4.72,,841,4.82,-0.020746887966805128
786,FUN,SIX FLAGS ENTERTAINMENT CORP,Consumer Discretionary,786,22.71,,864,23.14,-0.018582541054451118
787,CNOB,CONNECTONE BANCORP INC,Financials,787,32.7,,130,32.765,-0.0019838242026551933
788,ISPR,ISPIRE TECHNOLOGY INC,Consumer Staples,788,1.87,,6,1.91,-0.020942408376963262
789,TTAM,TITAN AMERICA SA,Materials,789,18.21,,1012,18.25,-0.0021917808219177326
790,BFH,BREAD FINANCIAL HOLDINGS INC,Financials,790,103.68,,907,104.44,-0.007276905400229738
791,JMSB,JOHN MARSHALL BANCORP INC,Financials,791,21.51,,1085,21.425,0.003967327887981265
792,SAFX,XCF GLOBAL INC CLASS A,Energy,792,0.49,,1766,0.4435,0.10484780157835405
793,CSTM,CONSTELLIUM SE CLASS A,Materials,793,34.6,,1213,33.99,0.01794645483965862
794,NXDR,NEXTDOOR HOLDINGS INC CLASS A,Communication,794,2.17,,751,2.185,-0.006864988558352492
795,FOXF,FOX FACTORY HOLDING CORP,Consumer Discretionary,795,17.94,,249,18.525,-0.03157894736842093
796,IOVA,IOVANCE BIOTHERAPEUTICS INC,Health Care,796,4.06,,1144,4.085,-0.006119951040391758
797,APGE,APOGEE THERAPEUTICS INC,Health Care,797,132.55,,90,132.605,-0.0004147656574033931
798,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,798,36.67,,108,37.67,-0.026546323334218247
799,NVCT,NUVECTIS PHARMA INC,Health Care,799,16.53,,937,15.78,0.04752851711026618
800,IESC,IES INC,Industrials,800,754.74,,794,753.75,0.0013134328358208602
801,LADR,LADDER CAPITAL CORP CLASS A,Financials,801,10.17,,27,10.125,0.004444444444444473
802,WWW,WOLVERINE WORLD WIDE INC,Consumer Discretionary,802,17.32,,402,17.255,0.003767024050999712
803,COMP,COMPASS INC CLASS A,Real Estate,803,9.78,,909,9.945,-0.016591251885369585
804,ORKA,ORUKA THERAPEUTICS INC,Health Care,804,85.38,,56,87.835,-0.02795013377355271
805,PGNY,PROGYNY INC,Health Care,805,26.28,,1020,26.63,-0.013143071723619948
806,GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,806,1.15,,1535,1.165,-0.012875536480686844
807,EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Financials,807,63.27,,1435,63.175,0.0015037593984963404
808,CIVB,CIVISTA BANCSHARES INC,Financials,808,26.82,,409,26.82,0.0
809,LAUR,LAUREATE EDUCATION INC,Consumer Discretionary,809,37.19,,192,37.28,-0.0024141630901288735
810,GSBC,GREAT SOUTHERN BANCORP INC,Financials,810,74.82,,675,74.79,0.0004011231448053376
811,TRS,TRIMAS CORP,Materials,811,44.36,,821,44.41,-0.0011258725512270917
812,TALK,TALKSPACE INC,Health Care,812,5.21,,726,5.205,0.0009606147934677622
813,EGBN,EAGLE BANCORP INC,Financials,813,27.82,,673,27.75,0.0025225225225224968
814,KYMR,KYMERA THERAPEUTICS INC,Health Care,814,99.45,,709,99.85,-0.0040060090135202175
815,AEVA,AEVA TECHNOLOGIES INC,Information Technology,815,25.27,,642,26.51,-0.04677480196152406
816,NBTB,NBT BANCORP INC,Financials,816,47.29,,1079,47.31,-0.00042274360600302874
817,BE,BLOOM ENERGY CLASS A CORP,Industrials,817,345.85,,595,341.755,0.011982267999005147
818,APLD,APPLIED DIGITAL CORP,Information Technology,818,45.2,,769,46.67,-0.031497750160702775
819,PSMT,PRICESMART INC,Consumer Staples,819,182.98,,674,184.19,-0.0065693034366687275
820,MAMA,MAMAS CREATIONS INC,Consumer Staples,820,18.13,,957,17.95,0.010027855153203369
