current_rank,ticker,name,sector,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
15,HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,15,10.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,9.69,,16,9.655,0.00362506,,,,,,,,,
16,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,16,189.603195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,LULU,Lululemon Athletica,Consumer Discretionary,17,125.370003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,OIS,OIL STATES INTERNATIONAL,Energy,18,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8.72,,20,8.58,0.01631702,,,,31,8.43,
19,TER,Teradyne,Information Technology,19,388.109985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PNRG,PRIMEENERGY RESOURCES CORP,Energy,20,188.449997,,32,186.690002,0.00942737,,,,,,,,,,,,,,,,,,,,,,,,,28,190.240005,,5,193.395004,-0.01631376,4,189.860001,0.01861900,,,,,,
21,SHOE,SHOE STATION GROUP INC,Consumer Discretionary,21,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AMGN,Amgen,Health Care,22,403.190002,,22,407.829987,-0.01137725,,,,,,,,,,40,387.640015,,,,,,,,,,,,,,,,,41,366.049988,,,,,34,364.170013,,,,
23,KEYS,Keysight Technologies,Information Technology,23,338.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,HSY,Hershey Company (The),Consumer Staples,24,181.570007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,25,27.030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,26,62.264999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,LEU,CENTRUS ENERGY CLASS A,Energy,27,180.544998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,CSIQ,CANADIAN SOLAR,Information Technology,28,15.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,XPEL,XPEL,Consumer Discretionary,29,47.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PLAB,PHOTRONICS,Information Technology,30,32.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,REI,RING ENERGY INC,Energy,31,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ACTG,ACACIA RESEARCH,Financials,32,4.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,UPWK,UPWORK,Industrials,33,9.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,TRMB,Trimble Inc.,Information Technology,34,58.619999,,44,58.580002,0.00068278,,,,,,,,,,,,,,,,,,,4,55.77,,,,,,,,,,,,,,14,53.209999,,,,
35,LTBR,LIGHTBRIDGE CORP,Energy,35,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,OPCH,OPTION CARE HEALTH INC,Health Care,36,23.674999,,,,,29,23.690001,,,,,21,23.030001,,26,22.459999,0.02537854,,,,7,22.48,,,,,,,,,,,,,,,,,,,,,,
37,ORLY,O’Reilly Automotive,Consumer Discretionary,37,93.349998,,,,,,,,,,,,,,,,,,,,35,91.169998,,,,,,,,,,,,,,,,,,,,,,
38,PAL,PROFICIENT AUTO LOGISTICS INC,Industrials,38,7.07,,33,7.04,0.00426136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,TJX,TJX Companies,Consumer Discretionary,39,160.649994,,,,,,,,,,,,,,35,159.259995,,,,,30,160.820007,,,,,,,,,,,,,,,,,,,,,,
40,JRVR,JAMES RIVER GROUP HOLDINGS INC,Financials,40,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,CMCSA,Comcast,Communication Services,41,25.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,FRD,FRIEDMAN INDUSTRIES INC,Materials,42,37.118401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,TEL,TE Connectivity,Information Technology,43,215.289993,,,,,42,216.820007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,HWM,Howmet Aerospace,Industrials,44,291.037506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,FENC,FENNEC PHARMACEUTICALS,Health Care,45,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,BKE,BUCKLE,Consumer Discretionary,46,45.8727,,,,,,,,,,,8,43.73,,9,44.009998,-0.00636215,4,45.009998,-0.02221729,,,,,,,,,,,,,,,,,,,,,,,,
47,PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,47,52.915001,,7,52.970001,-0.00103832,,,,24,51.91,,,,,,,,38,52.18,,,,,,,,,,,,,,,,,,,,7,50.439999,,15,49.919998,0.01041669
48,PUBM,PUBMATIC CLASS A,Communication,48,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,HCC,WARRIOR MET COAL INC,Materials,49,88.760002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PDD,PDD Holdings Inc. - American Depositary Shares,,50,90.050003,,,,,,,,,,,,,,18,87.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
