current_rank,ticker,name,sector,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
11,INTU,Intuit,Information Technology,11,334.195007,,,,,,,,,,,,,,,,,,,,,,,,,,45,312.98999,,,,,,,,,,,,,,,,,,,,,,
12,HMH,HMH HOLDING INC CLASS A,Energy,12,20.75,,,,,,,,,,,,,,,,,1,20.790001,,,,,,,,,,,,,,50,21.52,,,,,26,21.049999,,,,,,,,,,
13,FDX,FedEx,Industrials,13,324.63501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,CRSP,CRISPR THERAPEUTICS AG,Health Care,14,53.619999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,RGTI,RIGETTI COMPUTING,Information Technology,15,17.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WBD,Warner Bros. Discovery,Communication Services,16,26.969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,CEG,Constellation Energy,Utilities,17,271.149994,,,,,,,,,,,40,267.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,18,259.51001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,DAN,DANA INCORPORATED INC,Consumer Discretionary,19,29.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,GLIBA,LIBERTY CAPITAL CORP SERIES A,Communication,20,25.225,,,,,30,24.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,23.08,,,,,,,,,,
21,JBL,Jabil,Information Technology,21,342.13501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,CNX,CNX RESOURCES,Energy,22,36.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,34.450001,,,,,,,,,,,,,
23,BNTX,BioNTech SE - American Depositary Shares,,23,92.959999,,3,93.669998,-0.00757979,,,,,,,,,,,,,,,,,,,4,92.949997,,,,,,,,,,,,,,,,,,,,,,,,,
24,DOX,Amdocs Limited - Ordinary Shares,,24,58.490002,,12,58.549999,-0.00102471,,,,,,,,,,,,,45,55.720001,,21,55.279999,0.00795952,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,NVCR,NOVOCURE,Health Care,25,17.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,CRWV,"CoreWeave, Inc. - Class A Common Stock",,26,88.902603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,TW,Tradeweb Markets Inc. - Class A Common Stock,,27,103.690002,,,,,26,103.32,,,,,,,,,,,,,,,,,,,,,,,27,102.014999,,,,,,,,,,,,,,,,,,,
28,QBTS,D WAVE QUANTUM,Information Technology,28,20.155001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,MRK,Merck & Co.,Health Care,29,130.539993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,127.5,
30,JNJ,Johnson & Johnson,Health Care,30,259.559998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,259.23999,,,,,,,,,,,,,
31,PEGA,Pegasystems Inc. - Common Stock,,31,33.049999,,,,,45,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,CHTR,Charter Communications,Communication Services,32,153.619995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MOS,Mosaic Company (The),Materials,33,23.245001,,,,,24,23.455,,2,23.42,0.00149445,,,,,,,,,,27,22.77,,,,,43,23.07,,,,,,,,,,,50,22.790001,,,,,,,,,,
34,ASMB,ASSEMBLY BIOSCIENCES INC,Health Care,34,26.73,,16,26.68,0.00187406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,GLNG,GOLAR LNG,Energy,35,50.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,USPH,US PHYSICAL THERAPY INC,Health Care,36,80.879997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,WLDN,WILLDAN GROUP INC,Industrials,37,82.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,WS,WORTHINGTON STEEL INC,Materials,38,38.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,COP,ConocoPhillips,Energy,39,122.769997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.665001,,21,114.709999,0.00832536
40,USAU,US GOLD CORP,Materials,40,15.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,CBRS,Cerebras Systems Inc. - Class A Common Stock,,41,231.964996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,LYB,LyondellBasell,Materials,42,61.939999,,,,,,,,,,,,,,,,,12,62.110001,,,,,35,60.490002,,,,,,,,10,60.334999,,5,61.709999,-0.02228164,,,,,,,,,,,,
43,GOLD,GOLD INC,Consumer Discretionary,43,43.674999,,,,,,,,,,,,,,15,42.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,OXY,Occidental Petroleum,Energy,44,58.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,55.205002,,,,
45,KNTK,KINETIK HOLDINGS CLASS A,Energy,45,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,HSTM,HEALTHSTREAM,Health Care,46,29.440001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,SMCI,Supermicro,Information Technology,47,31.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,VEL,VELOCITY FINANCIAL INC,Financials,48,18.129999,,,,,38,18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,49,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,16.290001,,31,16.18,0.00679858,,,,,,
50,COHR,Coherent Corp.,Information Technology,50,334.410004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
